ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext		
ManualTest_JoinMeeting_098	0		user	Connect me to my OKR meeting.	CALENDAR	connect_to_meeting	Connect me to my <title> OKR </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_099	0		user	Connect me to my meeting with Ming Wu.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ming Wu </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_100	0		user	Connect me to my meeting with Ling.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_101	0		user	Connect me to my meeting with Ling.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_102	0		user	Connect me to my meeting with Ling.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_103	0		user	Connect me to my meeting with Ling.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ling </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_104	0		user	Connect me to my meeting with Zhang.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_105	0		user	Connect me to my meeting with Zhang.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_106	0		user	Connect me to my meeting with Zhang.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_107	0		user	Connect me to my meeting with Zhang.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Zhang </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_JoinMeeting_108	0		user	Connect me to my meeting with Ming Wu.	CALENDAR	connect_to_meeting	Connect me to my meeting with <contact_name> Ming Wu </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_000	0		user	What do I have tomorrow morning	CALENDAR	find_calendar_entry	What do I have <start_date> tomorrow </start_date> <start_time> morning </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_001	0		user	What do I have tomorrow morning?	CALENDAR	find_calendar_entry	What do I have <start_date> tomorrow </start_date> <start_time> morning </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_002	0		user	What do I have in 30 minutes?	CALENDAR	find_calendar_entry	What do I have <start_time> in 30 minutes </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_003	0		user	What do I have next ?	CALENDAR	find_calendar_entry	What do I have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_004	0		user	What do I have today?	CALENDAR	find_calendar_entry	What do I have <start_date> today </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_005	0		user	What do I have right now?	CALENDAR	find_calendar_entry	What do I have right <start_time> now </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_006	0		user	What do I have at 1 pm?	CALENDAR	find_calendar_entry	What do I have at <start_time> 1 pm </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_007	0		user	What do I have on Monday?	CALENDAR	find_calendar_entry	What do I have on <start_date> Monday </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_008	0		user	What do I have on my calendar tomorrow morning?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_date> tomorrow </start_date> <start_time> morning </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_009	0		user	What do I have on my calendar in 30 minutes?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_time> in 30 minutes </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_010	0		user	What do I have next on my calendar?	CALENDAR	find_calendar_entry	What do I have <start_time> next </start_time> on my calendar	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_011	0		user	What do I have on my calendar today?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_date> today </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_012	0		user	What do I have on my calendar right now?	CALENDAR	find_calendar_entry	What do I have on my calendar right <start_time> now </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_013	0		user	What do I have on my calendar at 1 pm?	CALENDAR	find_calendar_entry	What do I have on my calendar at <start_time> 1 pm </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_014	0		user	What do I have on my calendar on Monday?	CALENDAR	find_calendar_entry	What do I have on my calendar on <start_date> Monday </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_015	0		user	What meetings do I have tomorrow morning?	CALENDAR	find_calendar_entry	What meetings do I have <start_date> tomorrow </start_date> <start_time> morning </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_016	0		user	What meetings do I have in 30 minutes?	CALENDAR	find_calendar_entry	What meetings do I have <start_time> in 30 minutes </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_017	0		user	What meetings do I have next ?	CALENDAR	find_calendar_entry	What meetings do I have <start_time> next </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_018	0		user	What meetings do I have today ?	CALENDAR	find_calendar_entry	What meetings do I have <start_date> today </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_019	0		user	What meetings do I have right now?	CALENDAR	find_calendar_entry	What meetings do I have right <start_time> now </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_020	0		user	What meetings do I have at 1 pm?	CALENDAR	find_calendar_entry	What meetings do I have at <start_time> 1 pm </start_time>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_021	0		user	What meetings do I have on Monday?	CALENDAR	find_calendar_entry	What meetings do I have on <start_date> Monday </start_date>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_022	0		user	What is my next meeting ?	CALENDAR	find_calendar_entry	What is my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_023	0		user	When is my meeting with Carter?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_024	0		user	When is my OKR review meeting?	CALENDAR	find_calendar_when	When is my <title> OKR review </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_025	0		user	When is my meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_026	0		user	When is my OKR meeting?	CALENDAR	find_calendar_when	When is my <title> OKR </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_027	0		user	When is my meeting with Haim?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_028	0		user	When is my meeting with Carter?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_029	0		user	When is my meeting with Carter?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_030	0		user	When is my meeting with Haim?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_031	0		user	When is my meeting with Haim?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_032	0		user	When is my meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_033	0		user	When is my meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_034	0		user	Cancel my next meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time> next </start_time> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_035	0		user	decline my shiproom meeting	CALENDAR	delete_calendar_entry	decline my <title> shiproom </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_036	0		user	remove my next with Gunjan	CALENDAR	delete_calendar_entry	remove my <start_time> next </start_time> with <contact_name> Gunjan </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_037	0		user	When is my next meeting with Carter?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_038	0		user	When is my OKR review meeting?	CALENDAR	find_calendar_when	When is my <title> OKR review </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_039	0		user	When is my next meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_040	0		user	When is my OKR meeting?	CALENDAR	find_calendar_when	When is my <title> OKR </title> meeting	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_041	0		user	When is my next meeting with Haim?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_042	0		user	When is my next meeting with Carter?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_043	0		user	When is my next meeting with Carter?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Carter </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_044	0		user	When is my next meeting with Haim?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_045	0		user	When is my next meeting with Haim?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Haim </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_046	0		user	When is my next meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
ManualTest_CalendarQuery_047	0		user	When is my next meeting with Jotham Parker?	CALENDAR	find_calendar_when	When is my <start_time> next </start_time> meeting with <contact_name> Jotham Parker </contact_name>	[{"slot_name":"start_time","slot_value":"3:00","meta_data":{"Timex":"<TIMEX3 tid=\"0\" type=\"Time\" value=\"T03:00\" comment=\"ampm\">3:00</TIMEX3>"}}]	{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2200505_001	0		user	add Rose to meeting	CALENDAR	add_attendee	add <contact_name> Rose </contact_name> to meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2200505_002	0		user	add Rose to the meeting	CALENDAR	add_attendee	add <contact_name> Rose </contact_name> to the meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2200505_003	0		user	add Rose to this meeting	CALENDAR	add_attendee	add <contact_name> Rose </contact_name> to this meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2200505_004	0		user	add Rose to my meeting	CALENDAR	add_attendee	add <contact_name> Rose </contact_name> to my meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2200505_005	0		user	add Rose to next meeting	CALENDAR	add_attendee	add <contact_name> Rose </contact_name> to <start_time> next </start_time> meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2183375_001	0		user	join meeting on Q&A	CALENDAR	connect_to_meeting	join meeting on <title> Q&amp;A </title>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_001	0		user	Dial into my 12 'o clock meeting	CALENDAR	connect_to_meeting	Dial into my <start_time> 12 </start_time> 'o clock meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_002	0		user	Dial in my 12 'o clock meeting	CALENDAR	connect_to_meeting	Dial in my <start_time> 12 </start_time> 'o clock meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_003	0		user	Dial into my 12 'o clock	CALENDAR	connect_to_meeting	Dial into my <start_time> 12 </start_time> 'o clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_004	0		user	Dial in my 12 'o clock	CALENDAR	connect_to_meeting	Dial in my <start_time> 12 </start_time> 'o clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_005	0		user	Dial into my 12 o' clock meeting	CALENDAR	connect_to_meeting	Dial into my <start_time> 12 </start_time> o' clock meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_006	0		user	Dial in my 12 o' clock meeting	CALENDAR	connect_to_meeting	Dial in my <start_time> 12 </start_time> o' clock meeting		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_007	0		user	Dial into my 12 o' clock	CALENDAR	connect_to_meeting	Dial into my <start_time> 12 </start_time> o' clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187493_008	0		user	Dial in my 12 o' clock	CALENDAR	connect_to_meeting	Dial in my <start_time> 12 </start_time> o' clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187494_001	0		user	join the 1PM	CALENDAR	connect_to_meeting	join the <start_time> 1PM </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187494_002	0		user	join my 1PM	CALENDAR	connect_to_meeting	join my <start_time> 1PM </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187494_003	0		user	join 1PM	CALENDAR	connect_to_meeting	join <start_time> 1PM </start_time>		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187494_004	0		user	join the 12 o'clock	CALENDAR	connect_to_meeting	join the <start_time> 12 </start_time> o'clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
Bug_2187494_005	0		user	join my 12 o'clock	CALENDAR	connect_to_meeting	join my <start_time> 12 </start_time> o'clock		{"ClientContext_ReferenceTime":["2018-01-01T10:20:30"]}		
