ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	SelectionIgnore
cd8f00d1-53dc-4721-a007-c3605b34b762	0	4/14/2020 14:59	user	Share the file I was working on with Nick.	unk_fv	FILES	file_share	Share the file <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Nick</to_contact_name>.	[]		Teams	Speech	2	1.13		
cd9bc8b5-d29d-4e43-977b-8d7ac7bd795c	0	4/13/2020 6:44	user	Am I available.	unk_fv	CALENDAR	check_availability	Am I <availability>available</availability>.	[]		Teams	Speech	1	1.13		
cda64ad9-b598-4ac3-8eba-249e4ba0d1e4	0	4/27/2020 7:53	user	Go to design accountable channel.	I couldn't find that channel.	TEAMSACTION	teamspace_navigate	Go to <teamspace_channel>design accountable</teamspace_channel> channel.	[]		Teams	Speech	1	1.13		
cda821f7-fb0b-40f1-b486-011788482f7f	0	4/13/2020 12:39	user	Present my notebook.	unk_fv	INMEETING	start_presenting	Present my notebook.	[]		Teams	Speech	1	1.13		
cdab274e-5825-4b7f-8b8e-2df48257a061	0	4/5/2020 11:51	user	Started chat with Bernd Zimmermann.	. 	TEAMSACTION	teamsuser_openchat	Started chat with <contact_name>Bernd Zimmermann</contact_name>.	[]		Teams	Speech	1	1.13		
cdaf9859-c065-4903-9dd6-05774dc857a4	0	4/16/2020 3:19	user	You are awesome.	. 	FEEDBACK	submit_feedback	You are <feedback_type>awesome</feedback_type>.	[]		Teams	Speech	1	1.13		
cdb4f35c-bcf2-41be-8a18-4cb1aa2ed09e	0	4/27/2020 16:47	user	Call Shubham.	Calling Shubham Nishad (Hi-Tech Talents LLC)	COMMUNICATION	make_call	Call <contact_name>Shubham</contact_name>.	[]		Teams	Speech	1	1.13		
cdb558be-409d-4264-be61-4a5480ce9690	0	4/29/2020 6:06	user	Share Cortana file with Zhen Lu.	Should I share this?	FILES	file_share	Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>Zhen Lu</to_contact_name>.	[]		Teams	Speech	1	1.13		
cdc3b80b-5d9a-4a73-b57b-d05e0db3e644	0	4/17/2020 14:03	user	Text Amar.	What's your message?	COMMUNICATION	send_text	Text <contact_name>Amar</contact_name>.	[]		Teams	Speech	1	1.13		
cdcceace-f5f4-4c96-a0cf-da47cc73c01e	0	4/2/2020 0:55	user	Join the next meeting.		CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
cdcceace-f5f4-4c96-a0cf-da47cc73c01e	1	4/2/2020 0:55	user_other		Looks like your 9:00 AM doesn't have a Teams link.				[]		Teams	Speech	1	1.13		
cdcd9f32-8190-4395-b999-b953b36784fb	0	4/22/2020 20:17	user	Luis Guerrinha.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Luis Guerrinha.	[]		Teams	Speech	1	1.13		
cddceba0-4034-45ba-b1af-6266d89c37ca	0	4/14/2020 22:27	user	Hey Cortana share Coffee file to sweater.	unk_fv	FILES	file_share	Hey Cortana share <file_keyword>Coffee</file_keyword> file to <to_contact_name>sweater</to_contact_name>.	[]		Teams	Speech	1	1.13		
cddd4d95-f787-4d20-93df-dac09f2e7ae8	0	4/16/2020 3:09	user	Do you like Bill Gates?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evaneural/chitchat/en-us/old/3600000105.opus">I quite literally can't imagine a world without him.</audio></speak>	NOTSURE	other_domain	Do you like Bill Gates?	[]		Teams	Speech	1	1.13		
cde259db-f343-42c5-b308-67338ed3284b	0	4/26/2020 16:25	user	Call Juan.	Call Juan Patlan, is that right?	COMMUNICATION	make_call	Call <contact_name>Juan</contact_name>.	[]		Teams	Speech	1	1.13		
cdeb3eeb-d0be-44d1-a002-c220f95fd095	0	4/21/2020 2:13	user	What's on what's on my calendar?	I see 3 events for today.	CALENDAR	find_calendar_entry	What's on what's on my calendar?	[]		Teams	Speech	1	1.13		
cdf6db54-b42c-4472-9642-d934eab4e2bf	0	4/23/2020 22:29	user	Call Haim.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Haim</contact_name>.	[]		Teams	Speech	10	1.13		
ce0dd1d9-b47e-4f17-9a52-02865244a2fb	0	4/20/2020 14:22	user	Mahindra mark of Vento.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Mahindra mark of Vento.	[]		Teams	Speech	1	1.13		
ce10bc2c-87bc-4ef1-9cff-21274edbf126	0	4/6/2020 10:46	user	Send a message to Shai.	OK, what's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Shai</contact_name>.	[]		Teams	Speech	3	1.13		
ce2be8df-ab96-4fdb-96b5-7984e81f2226	0	4/29/2020 14:06	user	What are my meetings at 8:30?		CALENDAR	find_calendar_entry	What are my meetings at <start_time>8:30</start_time>?	[]		Teams	Speech	1	1.13		
ce2be8df-ab96-4fdb-96b5-7984e81f2226	1	4/29/2020 14:06	user_other		OK.				[]		Teams	Speech	1	1.13		
ce2be8df-ab96-4fdb-96b5-7984e81f2226	2	4/29/2020 14:06	user_other		I don't see any events like that.				[]		Teams	Speech	1	1.13		
ce2c0248-f2f5-40ba-ad38-7e2a78610727	0	4/15/2020 20:18	user	Add Li to my meeting.	OK, Add Sha, is that right?	CALENDAR	add_attendee	Add <contact_name>Li</contact_name> to my meeting.	[]		Teams	Speech	1	1.13		
ce2c0248-f2f5-40ba-ad38-7e2a78610727	1	4/15/2020 20:19	user	Yes.	. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["add_attendee"], "TaskFrameGUID": ["AddToCallSkillGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
ce2f4606-8d91-499b-98ee-7b020d4e0047	0	4/17/2020 17:29	user	Add Jotham to this call.	OK, Which Jotham should I add?	COMMUNICATION	add_to_call	Add <contact_name>Jotham</contact_name> to this call.	[]		Teams	Speech	1	1.13		
ce380881-275d-4b68-9936-b768e437e9c1	0	4/15/2020 7:37	user	The meeting.		CALENDAR	find_calendar_entry	The meeting.	[]		Teams	Speech	1	1.13		
ce380881-275d-4b68-9936-b768e437e9c1	1	4/15/2020 7:37	user_other		I'm finding 4 events for today.				[]		Teams	Speech	1	1.13		
ce38dad0-5e12-477c-a7f6-c4616e160a04	0	4/8/2020 8:19	user	Those are.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Those are.	[]		Teams	Speech	1	1.13		
ce3a9039-911c-4c65-b9af-6d8ab15aa897	0	4/10/2020 20:47	user	Send message to 2:30 PM meeting that this is a test.	unk_fv	COMMUNICATION	send_text_meeting	Send message to <time>2:30 PM</time> meeting that <message>this is a test</message>.	[]		Teams	Speech	1	1.13		
ce52e8f6-8de1-4bed-b515-f0f78e4b7e60	0	4/22/2020 7:24	user	Go to Cortana in Teams's team.	I couldn't find that team.	TEAMSACTION	teamspace_navigate	Go to <teamspace_keyword>Cortana in Teams's</teamspace_keyword> team.	[]		Teams	Speech	1	1.13		
ce648a16-6397-41ee-9718-fa8a11b5ec42	0	4/21/2020 14:39	user	Call Schmitt's mix.	OK, Call Danielle Schmitt, is that right?	COMMUNICATION	make_call	Call <contact_name>Schmitt's mix</contact_name>.	[]		Teams	Speech	1	1.13		
ce6d070f-8a0a-4bd6-8506-827e2a176e09	0	4/3/2020 20:46	user	Who do you work for?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600001570.opus">I work for you. And you don't even have to pay me!</audio></speak>	NOTSURE	other_domain	Who do you work for?	[]		Teams	Speech	1	1.13		
ce6ecafc-a505-470f-98d8-18faa34a4125	0	4/30/2020 19:39	user	Send a message to Sha.	OK, What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Sha</contact_name>.	[]		Teams	Speech	1	1.13		
ce74198f-7eda-441c-9487-080bc0b052cd	0	4/27/2020 9:07	user	Open outlook.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Open outlook.	[]		Teams	Speech	1	1.13		
ce771d61-9ac8-4f7d-bc40-787baf2c1b62	0	4/22/2020 7:10	user	Where do I have today?	I'm finding 4 events for today.	CALENDAR	find_calendar_where	Where do I have <start_date>today</start_date>?	[]		Teams	Speech	1	1.13		
ce8b19a6-c3d0-4b52-ba50-ae1f30b71969	0	4/22/2020 8:02	user	Can't find ways.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Can't find ways.	[]		Teams	Speech	1	1.13		
ce9adc2a-1f65-4d6d-a530-7fc337b637ff	0	4/21/2020 8:56	user	Adaptive.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Adaptive.	[]		Teams	Speech	1	1.13		
cebb3911-8028-4c8b-963d-3adde748d037	0	4/30/2020 11:32	user	Show me my next meetings.	. 	CALENDAR	navigate_calendar	Show me my <start_time>next</start_time> meetings.	[]		Teams	Speech	1	1.13		
cebbe37d-b9c9-47bd-8bb5-ae3794564173	0	4/27/2020 19:52	user	Send a message to A.J.	Alright, What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>A.J</contact_name>.	[]		Teams	Speech	2	1.13		
cebf4dd6-c9dc-4063-b222-da8b1451c270	0	4/25/2020 20:29	user	No I'm doing.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	No I'm doing.	[]		Teams	Speech	1	1.13		
ced57ca6-8722-4f24-b2ad-eb99febe8478	0	4/7/2020 13:30	user	Join my meeting with Idan.		CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Idan</contact_name>.	[]		Teams	Speech	1	1.13		
ced57ca6-8722-4f24-b2ad-eb99febe8478	1	4/7/2020 13:30	user_other		OK.				[]		Teams	Speech	1	1.13		
ced57ca6-8722-4f24-b2ad-eb99febe8478	2	4/7/2020 13:30	user_other		Joining your 4:30 PM. 				[]		Teams	Speech	1	1.13		
ced66aac-fda2-4e4c-912f-1cefc6a6bcda	0	4/27/2020 18:35	user	Tell everyone on my previous meeting this is test.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Tell everyone on my <order_ref>previous</order_ref> meeting <message>this is test</message>.	[]		Teams	Speech	1	1.13		
cee3329f-471f-4e23-b9b2-6ce6296328ac	0	4/1/2020 0:04	user	Hi there.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Hi there.	[]		Teams	Speech	3	1.13		
ceeb7266-a664-4559-9b30-24139db63c03	0	4/13/2020 1:40	user	Call Mindy brain.	unk_fv	COMMUNICATION	make_call	Call <contact_name>Mindy brain</contact_name>.	[]		Teams	Speech	1	1.13		
cef4aec0-f8b5-4e4a-a3b9-0be6f5120b7c	0	4/28/2020 20:03	user	Do you like Microsoft?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evaneural/chitchat/en-us/old/3600000097.opus">There's no place like home.</audio></speak>	NOTSURE	other_domain	Do you like Microsoft?	[]		Teams	Speech	1	1.13		
cefcf8c4-67bd-4de0-9c89-438208ac4c3d	0	4/6/2020 12:25	user	Event in Denver.		CALENDAR	find_calendar_entry	Event in <absolute_location>Denver</absolute_location>.	[]		Teams	Speech	2	1.13		
cefcf8c4-67bd-4de0-9c89-438208ac4c3d	1	4/6/2020 12:25	user_other		I found 6 events for today.				[]		Teams	Speech	2	1.13		
cf040b42-0056-4d1b-80e7-a2c751e9d5db	0	4/8/2020 1:16	user	Jump to slide 4.		INMEETING	goto_slide	Jump to slide <slide_number>4</slide_number>.	[]		Teams	Speech	3	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	0	4/28/2020 6:55	user	Cancel my meeting with Rose.		CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Rose</contact_name>.	[]		Teams	Speech	1	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	1	4/28/2020 6:55	user_other		OK.				[]		Teams	Speech	1	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	2	4/28/2020 6:55	user_other		Alright, today at 3:30 PM you have test 5. Should I decline this?				[]		Teams	Speech	1	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	3	4/28/2020 6:55	user	Don't try it.	Did you want me to decline it?	CALENDAR	reject	Don't try it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	4	4/28/2020 6:55	user	Don't decline it.	Sorry, Did you want me to decline it?	CALENDAR	reject	Don't decline it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
cf07cc63-6786-4c97-9f78-17fb8b170834	5	4/28/2020 6:55	user	Don't decline it.	I'm sorry, I'm not getting it.	CALENDAR	reject	Don't decline it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
cf0a528a-b64f-4aba-bb7d-da38f9bb0bd0	0	4/13/2020 17:00	user	Cortana can you please connect me to my 1:00 o'clock meeting.		CALENDAR	connect_to_meeting	Cortana can you please connect me to my <start_time>1:00</start_time> o'clock meeting.	[]		Teams	Speech	1	1.13		
cf0a528a-b64f-4aba-bb7d-da38f9bb0bd0	1	4/13/2020 17:00	user_other		OK.				[]		Teams	Speech	1	1.13		
cf0a528a-b64f-4aba-bb7d-da38f9bb0bd0	2	4/13/2020 17:00	user_other		Joining your 1:00 PM. 				[]		Teams	Speech	1	1.13		
cf0d9757-76af-41d1-ad7f-c843103631e9	0	4/22/2020 23:52	user	Transfer call to Xinan Xu's teams.	Alright, Transfer the call to Xinan, is that right?	COMMUNICATION	transfer	Transfer call to <contact_name>Xinan Xu</contact_name>'s <destination_platform>teams</destination_platform>.	[]		Teams	Speech	1	1.13		
cf13e960-83e3-498c-869c-11c16e6dee5e	0	4/15/2020 15:52	user	Share the Excel SI was working on with Cruise.	unk_fv	FILES	file_share	Share the <file_type>Excel</file_type> <contact_name>SI</contact_name> was <file_action>working</file_action> on with <to_contact_name>Cruise</to_contact_name>.	[]		Teams	Speech	1	1.13		
cf1d17db-003c-49a9-b082-f8a0bd3cb57e	0	4/16/2020 21:27	user	Share the document I was working on with Jotham McGillicuddy.	. 	FILES	file_share	Share the document <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Jotham McGillicuddy</to_contact_name>.	[]		Teams	Speech	1	1.13		
cf2390e4-e3ee-48f8-8d95-5ea19503ae1a	0	4/30/2020 8:08	user	Am I available at 7:00 PM.		CALENDAR	check_availability	Am I <availability>available</availability> at <start_time>7:00 PM</start_time>.	[]		Teams	Speech	2	1.13		
cf2390e4-e3ee-48f8-8d95-5ea19503ae1a	1	4/30/2020 8:08	user_other		Alright.				[]		Teams	Speech	2	1.13		
cf2390e4-e3ee-48f8-8d95-5ea19503ae1a	2	4/30/2020 8:08	user_other		I found 1 event for today around 7:00 PM.				[]		Teams	Speech	2	1.13		
cf2e441a-feb8-469d-a2cb-d22a9547198c	0	4/19/2020 15:44	user	Read messages from Daily sync meeting chart.	Fetching your messages	NOTSURE	other_domain	Read messages from Daily sync meeting chart.	[]		Teams	Speech	1	1.13		
cf2fe4e1-82d5-4298-93c1-2aa7e4930db5	0	4/8/2020 12:23	user	Call nisha.	OK, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>nisha</contact_name>.	[]		Teams	Speech	1	1.13		
cf33b386-cb76-451a-bbba-4007593817c6	0	4/15/2020 16:01	user	Join my meeting.		CALENDAR	connect_to_meeting	Join my meeting.	[]		Teams	Speech	1	1.13		
cf33b386-cb76-451a-bbba-4007593817c6	1	4/15/2020 16:01	user_other		OK.				[]		Teams	Speech	1	1.13		
cf33b386-cb76-451a-bbba-4007593817c6	2	4/15/2020 16:01	user_other		OK.				[]		Teams	Speech	1	1.13		
cf33b386-cb76-451a-bbba-4007593817c6	3	4/15/2020 16:01	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
cf33b386-cb76-451a-bbba-4007593817c6	4	4/15/2020 16:01	user_other		. 				[]		Teams	Speech	1	1.13		
cf3ad806-b1ca-417d-8d56-1c72f1a66d72	0	4/20/2020 5:02	user	Open fire.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Open fire.	[]		Teams	Speech	1	1.13		
cf42aacb-6d36-47aa-aa9a-059a990a23f3	0	4/7/2020 6:54	user	Join my ttd meeting.		CALENDAR	connect_to_meeting	Join my <title>ttd</title> meeting.	[]		Teams	Speech	1	1.13		
cf42aacb-6d36-47aa-aa9a-059a990a23f3	1	4/7/2020 6:54	user_other		Actually, I can't find that meeting.				[]		Teams	Speech	1	1.13		
cf4dbd06-e7ff-4bf0-ae35-e519339eb433	0	4/13/2020 22:22	user	Do you have coronavirus?	unk_fv	NOTSURE	other_domain	Do you have coronavirus?	[]		Teams	Speech	1	1.13		
cf54a3f8-3eca-4c3d-a461-25ea939ace1f	0	4/8/2020 22:54	user	Call Jose.	OK, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Jose</contact_name>.	[]		Teams	Speech	1	1.13		
cf6a7aa2-8899-4a54-896d-1a3cc1128664	0	4/24/2020 6:23	user	Present in marketing review deck.	I couldn't find a presentation called '%FileNameString%'.	INMEETING	start_presenting	Present <deck_name>in marketing review</deck_name> deck.	[]		Teams	Speech	1	1.13		
cf783ba0-edaf-4094-9fe4-48b0e2c05f80	0	4/1/2020 19:36	user	There's a message.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	There's a message.	[]		Teams	Speech	1	1.13		
cf7a798a-8826-4651-bc41-6d246cce289c	0	4/8/2020 18:40	user	Dial me into my meeting with Jose Gomez-Angulo.		CALENDAR	connect_to_meeting	Dial me into my meeting with <contact_name>Jose Gomez-Angulo</contact_name>.	[]		Teams	Speech	1	1.13		
cf7a798a-8826-4651-bc41-6d246cce289c	1	4/8/2020 18:40	user_other		Alright.				[]		Teams	Speech	1	1.13		
cf7a798a-8826-4651-bc41-6d246cce289c	2	4/8/2020 18:40	user_other		Would you like to join your 12:00 PM now?				[]		Teams	Speech	1	1.13		
cf7a798a-8826-4651-bc41-6d246cce289c	3	4/8/2020 18:40	user	Yes.	Joining your 12:00 PM. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
cf8768ff-eb21-40cf-84c7-94cf52c8fb6e	0	4/24/2020 4:39	user	Open my chat with Ryan Bielby.	. 	TEAMSACTION	teamsuser_openchat	Open my chat with <contact_name>Ryan Bielby</contact_name>.	[]		Teams	Speech	1	1.13		
cf96a386-f55a-4ab9-bf50-04493e36f9e2	0	4/7/2020 6:38	user	Message the average one on my next meeting I'm going to be late.	Actually, there aren't any meetings for today.	COMMUNICATION	send_text_meeting	Message the <contact_name>average one</contact_name> on my <order_ref>next</order_ref> meeting <message>I'm going to be late</message>.	[]		Teams	Speech	1	1.13		
cf9df137-10cd-4021-bf64-8c7c6481262b	0	4/22/2020 9:19	user	Go to Sumith Yadav Nagula chat.	. 	TEAMSACTION	teamsuser_openchat	Go to <contact_name>Sumith Yadav Nagula</contact_name> chat.	[]		Teams	Speech	1	1.13		
cfa004bb-11b2-4f70-94cf-2a4f910c9ab8	0	4/10/2020 21:24	user	Share the presentation I was working on.	unk_fv	FILES	file_share	Share the <file_type>presentation</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	3	1.13		
cfa1c315-9161-4857-b216-b896e79fbd28	0	4/6/2020 8:49	user	But my missed calls.	OK, who's the message going to?	COMMUNICATION	communication_other	But my missed calls.	[]		Teams	Speech	1	1.13		
cfb01147-aeca-43eb-ad6d-db1e170cb73b	0	4/1/2020 19:33	user	What do you think of Joe Biden?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600005270.opus">It's probably good politics for an AI to avoid politics.</audio></speak>	NOTSURE	other_domain	What do you think of Joe Biden?	[]		Teams	Speech	1	1.13		
cfba9352-cf9b-4365-98b6-ddac2f26d44f	0	4/28/2020 6:46	user	Cancel my 3:00 PM meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>3:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
cfba9352-cf9b-4365-98b6-ddac2f26d44f	1	4/28/2020 6:46	user_other		OK.				[]		Teams	Speech	1	1.13		
cfba9352-cf9b-4365-98b6-ddac2f26d44f	2	4/28/2020 6:46	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
cfba9352-cf9b-4365-98b6-ddac2f26d44f	3	4/28/2020 6:46	user	Cancel.	Which event did you want to remove?	CALENDAR	delete_calendar_entry	Cancel.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
cfbd9d46-8aef-4ce8-814b-49893813a50b	0	4/2/2020 7:38	user	Where do I have today?		CALENDAR	find_calendar_where	Where do I have <start_date>today</start_date>?	[]		Teams	Speech	1	1.13		
cfbd9d46-8aef-4ce8-814b-49893813a50b	1	4/2/2020 7:38	user_other		I found 7 events for today.				[]		Teams	Speech	1	1.13		
cff51ba3-9fb1-41f8-be52-59c935c80f4f	0	4/21/2020 3:47	user	Can you join the meeting at 9:30?	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Can you join the meeting at <start_time>9:30</start_time>?	[]		Teams	Speech	1	1.13		
cff51ba3-9fb1-41f8-be52-59c935c80f4f	1	4/21/2020 3:47	user_other		Which meeting did you wanna join?				[]		Teams	Speech	1	1.13		
cff51ba3-9fb1-41f8-be52-59c935c80f4f	2	4/21/2020 3:47	user_other		. 				[]		Teams	Speech	1	1.13		
cff5f41a-7d6e-43a6-ad95-f1e33987cf18	0	4/29/2020 0:02	user	Share the great books PPT.	Which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>great books</file_keyword> <file_type>PPT</file_type>.	[]		Teams	Speech	1	1.13		
d000d9c5-a928-4b4c-8f03-be93255433a9	0	4/6/2020 18:16	user	Share the food presentation with international meeting.	Sorry, I'm not able to help with this one.	FILES	file_share	Share the <file_keyword>food</file_keyword> <file_type>presentation</file_type> with <sharetarget_name>international</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	[]		Teams	Speech	1	1.13		
d010590d-1de9-49dd-9bad-be3997ba2234	0	4/20/2020 13:17	user	Message Sanjeevi Subramani I am back now.	Send it, or change it?	COMMUNICATION	send_text	Message <contact_name>Sanjeevi Subramani</contact_name> <message>I am back now</message>.	[]		Teams	Speech	1	1.13		
d01ab812-17b7-4c7d-b726-0cb7e417c82d	0	4/20/2020 22:37	user	Present the sample presentation.	Sure thing, Is this the one you wanna pull up?	INMEETING	start_presenting	Present the <deck_name>sample</deck_name> presentation.	[]		Teams	Speech	2	1.13		
d03dd567-e7e2-4dc6-94c8-3349aab0e383	0	4/30/2020 10:32	user	Cortana share file on this chat.	. 	FILES	file_share	Cortana share file on <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]		Teams	Speech	7	1.13		
d049fda0-a4a5-47ec-a741-a92fb0d40300	0	4/22/2020 23:01	user	Join my update meeting.	Joining your 5:30 PM. 	CALENDAR	connect_to_meeting	Join my <title>update</title> meeting.	[]		Teams	Speech	1	1.13		
d071d3bd-ec14-4220-9c15-0d8c567eb596	0	4/16/2020 15:45	user	Reply thank you Sir to arrow melting.	OK, who's the message going to?	COMMUNICATION	reply	Reply <message>thank you Sir to arrow melting</message>.	[]		Teams	Speech	1	1.13		
d081806d-41bb-494f-bd55-c1a737363232	0	4/2/2020 20:19	user	Navigate to feed.	. 	TEAMSACTION	teamsuser_showactivity	Navigate to <teamsuser_activitytype>feed</teamsuser_activitytype>.	[]		Teams	Speech	1	1.13		
d098f192-4cbf-41dc-b828-e47e8ef58669	0	4/29/2020 22:25	user	When is my next meeting with Mokadam?	Who are you asking about?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Mokadam</contact_name>?	[]		Teams	Speech	1	1.13		
d098f192-4cbf-41dc-b828-e47e8ef58669	1	4/29/2020 22:25	user_other		Who are you asking about?				[]		Teams	Speech	1	1.13		
d09cfe03-97b7-4abb-8377-d9b9390ccb6d	0	4/28/2020 22:30	user	Call Camille Kamal.	Alright, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Camille Kamal</contact_name>.	[]		Teams	Speech	1	1.13		
d0a37a6e-4fb6-4181-b7eb-a45f4621aca4	0	4/21/2020 8:43	user	Open PPT file.	Alright, which PowerPoint should I open?	FILES	file_open	Open <file_type>PPT</file_type> file.	[]		Teams	Speech	1	1.13		
d0a49584-9900-4325-b824-f96f0e282437	0	4/1/2020 20:57	user	Share the good PPT.		FILES	file_share	Share the <file_keyword>good</file_keyword> <file_type>PPT</file_type>.	[]		Teams	Speech	1	1.13		
d0a62dcb-d512-4881-a7e5-d7d6988047c9	0	4/9/2020 23:23	user	When is the next meeting with Sam?	OK, Which Sam would you like?	CALENDAR	find_calendar_when	When is the <start_time>next</start_time> meeting with <contact_name>Sam</contact_name>?	[]		Teams	Speech	1	1.13		
d0a62dcb-d512-4881-a7e5-d7d6988047c9	1	4/9/2020 23:23	user	None of them.	Who are you asking about?	CALENDAR	select_none	None of them.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_when"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
d0a62dcb-d512-4881-a7e5-d7d6988047c9	2	4/9/2020 23:23	user	Quinn.		CALENDAR	find_calendar_when	<contact_name>Quinn</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["select_none"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
d0a62dcb-d512-4881-a7e5-d7d6988047c9	3	4/9/2020 23:23	user_other		Alright.				[]		Teams	Speech	1	1.13		1
d0a62dcb-d512-4881-a7e5-d7d6988047c9	4	4/9/2020 23:23	user_other		Sorry! Something went wrong. Please try again later.				[]		Teams	Speech	1	1.13		1
d0ad3fc0-e948-41eb-9838-c74ae625f581	0	4/4/2020 15:09	user	Open an Excel file.	Alright, which Excel should I open?	FILES	file_open	Open an <file_type>Excel</file_type> file.	[]		Teams	Speech	1	1.13		
d0b42ca3-1ed7-4959-a8f2-4a3a46addc57	0	4/21/2020 0:16	user	Open the ice.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Open the ice.	[]		Teams	Speech	1	1.13		
