ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor
67916fa6-59af-48f3-aba9-b13c15e5ca8b	0		user	Emails from Mani Ramamoorthy with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Mani Ramamoorthy</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c38db302-4005-46a4-8a79-7feb1bbc4359	0		user	Message from Shankha.		EMAILSEARCH	search_email	<message_type>Message</message_type> from <contact_name_from>Shankha</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9c2fb82c-6d4a-4caf-b4d1-99fed5a06d8b	0		user	Emails about retention.		EMAILSEARCH	search_email	<message_type>Emails</message_type> about <keyword>retention</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3180cb35-13b8-46ea-9774-0f7f6a70341f	0		user	Show files that Quazi sent me.		FILES	file_search	Show files that <contact_name>Quazi</contact_name> <file_action>sent</file_action> <to_contact_name>me</to_contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
874e843f-c5f6-45fb-ac39-bb302f1d8209	0		user	Find emails from God of serene.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>God of serene</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b82bda08-bda8-4924-bb35-d24d4ef1fc36	0		user	Show me emails from Amy about results.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Amy</contact_name_from> about <keyword>results</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
bc0d52ab-f4ee-4ea5-8198-631e0a95a4c1	0		user	Images from grease.		EMAILSEARCH	search_email	<attachment_type>Images</attachment_type> from <contact_name_from>grease</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
49ef0238-f1d5-42b0-a5bf-d7a1ca38fefe	0		user	Emails from Carl with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Carl</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ded0f854-32fa-44db-bc96-84d6493a5c0b	0		user	Files from Craig.		FILES	file_search	Files from <contact_name>Craig</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
f9f30575-5dc3-4e63-a121-da5684443b09	0		user	Show me emails on S500 guidance.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> on <keyword>S500 guidance</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
e6f18d28-5b7c-45cd-af49-303c9883bc4a	0		user	Find deck from Allison.		EMAILSEARCH	search_email	Find <attachment_type>deck</attachment_type> from <contact_name_from>Allison</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c0b75746-77ee-40c3-8bac-dcdc6f129781	0		user	Email from Shwetambari Choo Jose.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari Choo Jose</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
db355766-1381-467d-8d2f-af7069e874d5	0		user	Emails from Ashok on Gaurav.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ashok</contact_name_from> on <contact_name_from>Gaurav</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
df42bd38-5054-4fd6-bb58-67e809ba7505	0		user	Show me emails from Mike Brown with attachments.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Mike Brown</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
1df7640b-5134-40a2-89c7-45df3786a1a5	0		user	Mails from Shankha.		EMAILSEARCH	search_email	<message_type>Mails</message_type> from <contact_name_from>Shankha</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
45b5a365-6a7f-4898-96ef-77f7542b02f5	0		user	Find emails from Diego that have attachments that don't do this and do that and yes it works perfectly.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Diego</contact_name_from> that have <attachment>attachments</attachment> that don't do this and do that and yes it works perfectly.	[]		OutlookVoiceSearch	Speech	1	1.13		
62586bfe-e9ff-4d0b-a91b-7636a706405c	0		user	Find the file I sent it to Trevor Harris.		FILES	file_search	Find the file <contact_name>I</contact_name> <file_action>sent</file_action> it to <to_contact_name>Trevor Harris</to_contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
120aadd8-9b6f-4841-b827-d02181410deb	0		user	Files from Diego's.		FILES	file_search	Files from <contact_name>Diego</contact_name>'s.	[]		OutlookVoiceSearch	Speech	1	1.13		
8675656c-342f-4a5b-9bd5-e898909773f3	0		user	Emails from Ashok on topic.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ashok</contact_name_from> on <keyword>topic</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
e154cea1-ffc6-4c47-923a-1c2126bbca33	0		user	Emails from Shwetambari between March 1st 2020 and April 1st 2020.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari</contact_name_from> between <start_date>March 1st 2020</start_date> and <end_date>April 1st 2020</end_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7b950a45-3a6a-42c0-b609-c8de537a35d4	0		user	Search for mails from Melissa.		EMAILSEARCH	search_email	Search for <message_type>mails</message_type> from <contact_name_from>Melissa</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a125ad81-eaca-4870-8c0b-bb61f84a6a61	0		user	Find emails from beyond.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>beyond</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
1dcc4b18-2c4d-4e26-8cf2-fe9d2860a8c9	0		user	Email from Melissa in may.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Melissa</contact_name_from> in <start_date>may</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ee1cdec2-bb74-41df-a9da-3bbce9809f23	0		user	Mails from Diego.		EMAILSEARCH	search_email	<message_type>Mails</message_type> from <contact_name_from>Diego</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
43055c1b-f125-4cf8-a913-825be9db441f	0		user	Search for mails from Jose.		EMAILSEARCH	search_email	Search for <message_type>mails</message_type> from <contact_name_from>Jose</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a1e7652b-f90b-4f92-817c-6ed01c22330d	0		user	Emails from Pradip.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Pradip</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
81cfe7ff-571a-4c2b-a393-d87886fa70aa	0		user	Email about things meeting to Mary.		EMAILSEARCH	search_email	<message_type>Email</message_type> about <keyword>things meeting</keyword> to <contact_name_to>Mary</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3e2e2f41-85c0-47fd-909e-a71eda7fb942	0		user	Email from Shwetambari.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2269e20c-34c2-4e64-bed7-bd6adaf0a976	0		user	Would file did Ravi send me yesterday?		FILES	file_search	Would file did <contact_name>Ravi</contact_name> <file_action>send</file_action> <to_contact_name>me</to_contact_name> <start_date>yesterday</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
a59bdc40-4550-44a9-8e48-be89251291f9	0		user	Search for emails from Donna Liu.		EMAILSEARCH	search_email	Search for <message_type>emails</message_type> from <contact_name_from>Donna Liu</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a21ce3c6-ab19-4596-8153-425234b3c48b	0		user	Emails from Jon Hamaker.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jon Hamaker</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b5cba234-1a7b-4f0f-820b-e7f315fdbcd8	0		user	Files from jose.a@zen3.com.		FILES	file_search	Files from <contact_name>jose.a@zen3.com</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
5ddba0f7-4f33-444f-afe2-de497b9a5e3a	0		user	Messages from Shokouhi for me.		EMAILSEARCH	search_email	<message_type>Messages</message_type> from <contact_name_from>Shokouhi</contact_name_from> for me.	[]		OutlookVoiceSearch	Speech	1	1.13		
72b73865-2208-4bbe-a726-bb91e6416b3d	0		user	Show me emails from my manager.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>my manager</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8c64a9c1-d0d0-405f-b823-8bf8f3f55db0	0		user	Emails from Ashok.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ashok</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4c5aa415-bca6-452a-a746-43256f6d3753	0		user	Files from Jotham Parker.		FILES	file_search	Files from <contact_name>Jotham Parker</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
5136b3a3-65d0-4c8c-838c-8e6e944f3c16	0		user	Email Steven about present home.		EMAILSEARCH	search_email	<message_type>Email</message_type> <contact_name>Steven</contact_name> about <keyword>present home</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4613f3d7-dd72-44e7-b652-f68d0ed2bf25	0		user	Show me the file that we make sent me yesterday.		FILES	file_search	Show me the file that <contact_name>we make</contact_name> <file_action>sent</file_action> <to_contact_name>me</to_contact_name> <start_date>yesterday</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7f7cb8e8-ebcc-423a-a157-9fcde2081781	0		user	Newest emails today.		EMAILSEARCH	search_email	<order_ref>Newest</order_ref> <message_type>emails</message_type> <start_date>today</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0ae0b684-6c73-4948-a28a-0e3e89a98868	0		user	Show me emails from John Stanzione about RSM.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>John Stanzione</contact_name_from> about <keyword>RSM</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
689a2e39-bd94-4575-9dd0-b0d7dfe2a006	0		user	Email I sent to Simon.		EMAILSEARCH	search_email	<message_type>Email</message_type> I sent to <contact_name_to>Simon</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ec5f7091-6fe6-457c-b65e-e0ae9d032103	0		user	E mails from Jose Gomez-Angulo to Shwetambari Mokadam.		EMAILSEARCH	search_email	<message_type>E mails</message_type> from <contact_name_from>Jose Gomez-Angulo</contact_name_from> to <contact_name_to>Shwetambari Mokadam</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
e623d6db-3ba2-47db-a228-60f5d240e197	0		user	Find Shwetambari's email.		EMAILSEARCH	search_email	Find <contact_name>Shwetambari</contact_name>'s <message_type>email</message_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
330deca9-413e-43ab-9bd8-af15f85c0408	0		user	Find emails from Kirsten with attachments.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Kirsten</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
6a4d6ef1-36f3-405b-9a45-bf696d528248	0		user	Emails from Shwetambari Mokadam.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
de2225c6-8ff4-4337-bcc5-518bb2eb146e	0		user	Quick note to Malik.		EMAILSEARCH	search_email	<keyword>Quick</keyword> <attachment_type>note</attachment_type> to <contact_name_to>Malik</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
6c7715e8-68fb-46d1-ab55-170d230c1471	0		user	Erika from Redmond.		EMAILSEARCH	search_email	<contact_name>Erika</contact_name> from <contact_name_from>Redmond</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a093d38c-b6c1-4688-8155-02bb929e1370	0		user	Emails from Diego on quaas.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Diego</contact_name_from> on <keyword>quaas</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9e71728b-4a37-4804-aa21-3524088cd12a	0		user	Find emails about gora.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> about <keyword>gora</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ca8cb562-19b7-4fea-b63f-761bfff5f953	0		user	Email from Jose.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jose</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9abde0e6-8ff3-4f2f-8bba-64d9f081a511	0		user	Files from Allison.		FILES	file_search	Files from <contact_name>Allison</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
edc81b00-be44-4dc3-942c-48b265f49cdf	0		user	Mail to Malik.		EMAILSEARCH	search_email	<message_type>Mail</message_type> to <contact_name_to>Malik</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
21e86c49-04c4-4c95-9441-0650193d2c39	0		user	Email Steven about H2 planning.		EMAILSEARCH	search_email	<message_type>Email</message_type> <contact_name>Steven</contact_name> about <keyword>H2 planning</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
06f586f5-fcd0-4372-a777-296512fbf2f8	0		user	Emails from Diego on S+A.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Diego</contact_name_from> on <keyword>S+A</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
51931a1e-354b-4715-aa6a-8a2724888305	0		user	Show me emails from my direct reports.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>my direct reports</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c857c091-d7e4-41c7-8a4b-bbd89a00f6fa	0		user	Show me emails from Alex Hu.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Alex Hu</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c197719c-17af-484c-a576-ea9d3cad9aa0	0		user	Emails from Jose battery March 1st 2020 and April 1st 2020.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Jose battery</contact_name_from> <start_date>March 1st 2020</start_date> and <end_date>April 1st 2020</end_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
492d905d-1bf0-4c4d-84da-fe54edcd242c	0		user	Emails from Shwetambari Mokadam between March 1st 2020 and April 1st 2020.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from> between <start_date>March 1st 2020</start_date> and <end_date>April 1st 2020</end_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
770b5cf4-9129-4c67-9b33-c66857805cab	0		user	Find new emails from Jose about Christmas vacation.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Jose</contact_name_from> about <keyword>Christmas vacation</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d6827af5-d206-48f0-9557-c092558339c8	0		user	Search for mails from Shwetambari.		EMAILSEARCH	search_email	Search for <message_type>mails</message_type> from <contact_name_from>Shwetambari</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
cbb06593-cc99-4201-a5b1-3ac76a80f8fa	0		user	Vacation reporting.		EMAILSEARCH	search_email	<keyword>Vacation reporting</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2a4cbe1c-2ed5-448d-9353-15b454f88f5e	0		user	Emails at go honey.		EMAILSEARCH	search_email	<message_type>Emails</message_type> at <keyword>go honey</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
649845b6-4003-41ca-85df-18377f3faefe	0		user	Files from Jose.		FILES	file_search	Files from <contact_name>Jose</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
525610ce-d8a3-4cdc-a99f-b60771cc186b	0		user	Emails from Nitin.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Nitin</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b0b544cf-5388-4660-9d32-798cd950d01c	0		user	Show me emails from Vijay.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Vijay</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
14510d42-380a-4b69-b42b-f3b8133d2487	0		user	Find new emails from Anuja.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Anuja</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
dfbf1477-d26e-47fb-856f-5f10dc97f058	0		user	Show me emails from Diego.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Diego</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
50f77fc1-af64-4dc9-831c-8813d1a12e55	0		user	Search mails from Shwetambari Mokadam.		EMAILSEARCH	search_email	Search <message_type>mails</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4f076b7d-4b83-47e5-bf70-db6f3668dbca	0		user	Yiwen Wu serious.		EMAILSEARCH	search_email	<contact_name>Yiwen Wu</contact_name> <keyword>serious</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2f5b8634-bf9a-4ff2-b1da-70b569c045ba	0		user	Emails from Shwetambari last month.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari</contact_name_from> <start_date>last month</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d6a7eee2-cb8a-494a-9ce1-b33c247bc959	0		user	Abraham Jacob email.		EMAILSEARCH	search_email	<contact_name>Abraham Jacob</contact_name> <message_type>email</message_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
34fb898d-b56a-40af-8c8f-25a7aa1ee894	0		user	Emails from this week with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <start_date>this week</start_date> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
6fa3f0c8-39ce-4d61-b3ac-186622cfa794	0		user	Show me emails from Craig.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Craig</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
83007f68-61ab-4d01-8b5e-46682bb94306	0		user	Email from Shwetambari in March.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari</contact_name_from> in <start_date>March</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b572ea45-c92a-44ac-8ce9-53aa98c17bb3	0		user	Find new emails from Tasha.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Tasha</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
32f0612e-1133-4e20-af50-c98dd5f29365	0		user	Message from JD Ferre about Polymer deployment.		EMAILSEARCH	search_email	Message from <contact_name_from>JD Ferre</contact_name_from> about <keyword>Polymer deployment</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2fa9f328-ff70-4fee-8196-ff18dded4ca9	0		user	Find emails from Shelley Bjornstad.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Shelley Bjornstad</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a5499fa0-9d2f-4d65-990f-77024f36c236	0		user	I usually find email from Jose about Christmas vacation.		EMAILSEARCH	search_email	I usually find <message_type>email</message_type> from <contact_name_from>Jose</contact_name_from> about <keyword>Christmas vacation</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
317c0f3d-38e2-44e0-b06f-6124bfad4cb8	0		user	Find emails from Brian with attachments.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Brian</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
086406cf-cf4d-4039-b762-6b8d237196e0	0		user	Email from Jose in March.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jose</contact_name_from> in <start_date>March</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
079ee7d5-e80f-4fb5-8b9d-4d04759cd234	0		user	Show me all emails from Dominic LaGiglia in the last month.		EMAILSEARCH	search_email	Show me all <message_type>emails</message_type> from <contact_name_from>Dominic LaGiglia</contact_name_from> in the <start_date>last month</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a77d844e-f01e-48a0-8e8b-907afa0c395c	0		user	Files from Ajoy.		FILES	file_search	Files from <contact_name>Ajoy</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
10e378f5-f1a6-421d-85ba-a9cb0defa895	0		user	Emails from Ana.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ana</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
024d50a4-76c6-48b3-9ac7-7b1032ecb440	0		user	Find emails from Malia Douglas.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Malia Douglas</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
bd465b6c-da78-4876-9221-220ff1bdb3d6	0		user	Vacation scanning of ember 2021.		EMAILSEARCH	search_email	<keyword>Vacation scanning of ember 2021</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
05bd8a4f-b850-45a5-82e0-a8dd4f708ee5	0		user	Emails from Ramesh.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ramesh</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a98d33b8-df65-4054-9b92-5e70ab6cbaa2	0		user	Email from Ramesh.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Ramesh</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
5c1faba6-77ef-4ae7-8ba8-4026a9086c5c	0		user	ML Christian with the message queue IP.		EMAILSEARCH	search_email	<contact_name>ML Christian</contact_name> with the <message_type>message</message_type> <keyword>queue IP</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
67d7e0e3-bf6c-4333-9ac3-341dc7ec2d5c	0		user	Emails from Shwetambari with attachments.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Shwetambari</contact_name_from> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c5b6c230-7295-4aeb-ac9e-66860d974351	0		user	Email from Shwetambari last month.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari</contact_name_from> <start_date>last month</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8f3ff4ca-553a-4559-834c-08103e1f648d	0		user	Email from Shwetambari Mokadam in March.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from> in <start_date>March</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c755b399-6ce4-4778-8737-66cdb8aa172a	0		user	Dec from Allison.		EMAILSEARCH	search_email	<start_date>Dec</start_date> from <contact_name_from>Allison</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8e850cc2-ad8d-4703-9bab-096fdf8cef01	0		user	Emails from Rich.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Rich</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b0337623-d0ba-4e24-8118-ebc5f5006a6c	0		user	Files from Maggie.		FILES	file_search	Files from <contact_name>Maggie</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
f320bb09-1bca-478f-9f1f-1f1b23f474e7	0		user	Find Shwetambari email.		EMAILSEARCH	search_email	Find <contact_name>Shwetambari</contact_name> <message_type>email</message_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
fed14782-7642-4197-85b8-6c436e42121a	0		user	Emails from Ron Drake in the past week.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ron Drake</contact_name_from> in the <start_date>past week</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
1a4934db-ef96-4c8b-a138-44b32fc096d7	0		user	Email from Shwetambari Mokadam between March 1st few on the 20 and April 1st 2020.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Shwetambari Mokadam</contact_name_from> between <start_date>March 1st</start_date> few on the <start_date>20</start_date> and <end_date>April 1st 2020</end_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ca0d7667-eac0-4312-9943-8ef8fb1b3b02	0		user	Emails from Mani Ramamoorthy.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Mani Ramamoorthy</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0fc78e7f-5490-4b33-bdc3-a70a0f72bd21	0		user	Email from Melissa.		EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Melissa</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
716be22c-47ca-462f-bf2a-b7e4d0d992e0	0		user	Emails from Ashok on El you.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Ashok</contact_name_from> on <keyword>El you</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
81be26c5-04d0-4c8b-8a81-9143553a5c9f	0		user	Find it Shwetambari email.		EMAILSEARCH	search_email	Find it <contact_name>Shwetambari</contact_name> <message_type>email</message_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0cf1f30a-01a7-4195-9e72-f9c0afa5b2c8	0		user	Show me emails from Mike Brown between January 1st in January 18th with attachments.		EMAILSEARCH	search_email	Show me <message_type>emails</message_type> from <contact_name_from>Mike Brown</contact_name_from> between <start_date>January 1st</start_date> in <end_date>January 18th</end_date> with <attachment>attachments</attachment>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2fa8ed8d-c40a-4416-914f-d3e1c437a6dc	0		user	Any message from Craig?		EMAILSEARCH	search_email	Any <message_type>message</message_type> from <contact_name_from>Craig</contact_name_from>?	[]		OutlookVoiceSearch	Speech	1	1.13		
3c98163d-bb40-4c9b-be15-549acee7fa93	0		user	Abraham email.		EMAILSEARCH	search_email	<contact_name>Abraham</contact_name> <message_type>email</message_type>.	[]		OutlookVoiceSearch	Speech	1	1.13		
da371d30-1e21-4f68-9386-662907720a3e	0		user	Find emails about QAS.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> about <keyword>QAS</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
057fc2fd-c240-40df-a8ed-32829f756bd9	0		user	Files from Katrina.		FILES	file_search	Files from <contact_name>Katrina</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
37e075f2-4e95-43ee-a9b6-01b71b3d1439	0		user	Schedule a meeting with Saketh.		CALENDAR	create_calendar_entry	Schedule a meeting with <contact_name>Saketh</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8a721c65-d825-428a-b815-e6ed8db9b5f8	0		user	Set up a teams meeting.		CALENDAR	create_calendar_entry	Set up a <meeting_type>teams</meeting_type> meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
0ed6d348-930e-4f97-b492-469f65f4a3fd	0		user	Schedule a meeting with Robin Thomas.		CALENDAR	create_calendar_entry	Schedule a meeting with <contact_name>Robin Thomas</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
