id	query	intent	domain	QueryXml
0	from jonathan morales about roseola drawcut with attachment last week	file_search	files	from <contact_name> jonathan morales </contact_name> about <file_keyword> roseola drawcut </file_keyword> with <attachment> attachment </attachment> <start_date> last week </start_date>
0	from aditya vsdm attachment	file_search	files	from <contact_name> aditya </contact_name> <file_type> vsdm </file_type> <attachment> attachment </attachment>
0	from ashutosh tripathi with data handling attachments	file_search	files	from <contact_name> ashutosh tripathi </contact_name> with <file_keyword> data handling </file_keyword> <attachment> attachments </attachment>
0	whats recently attachment that kher sent keeron modi	file_search	files	whats <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> kher </contact_name> sent <to_contact_name> keeron modi </to_contact_name>
0	notes attachment to michael pick	file_search	files	<file_type> notes </file_type> <attachment> attachment </attachment> to <to_contact_name> michael pick </to_contact_name>
0	what is last attachment alexandra le seelleur sent me	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> alexandra le seelleur </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	attachment from lojo	file_search	files	<attachment> attachment </attachment> from <contact_name> lojo </contact_name>
0	from valiya msg attachment	file_search	files	from <contact_name> valiya </contact_name> <file_type> msg </file_type> <attachment> attachment </attachment>
0	saltweed attachment to oana maria coclea	file_search	files	<file_keyword> saltweed </file_keyword> <attachment> attachment </attachment> to <to_contact_name> oana maria coclea </to_contact_name>
0	reply to wenyu lu regarding substyle deep	file_search	files	<email_state> reply </email_state> to <to_contact_name> wenyu lu </to_contact_name> regarding <file_keyword> substyle deep </file_keyword>
0	to dad with docs attachment	file_search	files	to <relationship_name_to> dad </relationship_name_to> with <file_type> docs </file_type> <attachment> attachment </attachment>
0	find xanthocyanopsy gilded vsdm attachments from alabi	file_search	files	find <file_keyword> xanthocyanopsy gilded </file_keyword> <file_type> vsdm </file_type> <attachment> attachments </attachment> from <contact_name> alabi </contact_name>
0	may goldilock from akiko suyari with attachment	file_search	files	<start_date> may </start_date> <file_keyword> goldilock </file_keyword> from <contact_name> akiko suyari </contact_name> with <attachment> attachment </attachment>
0	pratyaksh sharma with powerpoint attachment	file_search	files	<contact_name> pratyaksh sharma </contact_name> with <file_type> powerpoint </file_type> <attachment> attachment </attachment>
0	attachment from may 20 to june 28 about 3s12422 answer65951	file_search	files	<attachment> attachment </attachment> from <start_date> may 20 </start_date> to <end_date> june 28 </end_date> about <file_keyword> 3s12422 answer65951 </file_keyword>
0	look up attachments with nava mor	file_search	files	look up <attachment> attachments </attachment> with <contact_name> nava mor </contact_name>
0	attachments from preceding month	file_search	files	<attachment> attachments </attachment> from <start_date> preceding month </start_date>
0	to nathan finch onenotes attachment	file_search	files	to <to_contact_name> nathan finch </to_contact_name> <file_type> onenotes </file_type> <attachment> attachment </attachment>
0	message from kerin green contains attachment	file_search	files	message from <contact_name> kerin green </contact_name> contains <attachment> attachment </attachment>
0	messages from jason turman with docx attachments	file_search	files	messages from <contact_name> jason turman </contact_name> with <file_type> docx </file_type> <attachment> attachments </attachment>
0	pompousness anamniote molestfully with attachment	file_search	files	<file_keyword> pompousness anamniote molestfully </file_keyword> with <attachment> attachment </attachment>
0	musnud goldenhair Medusaean attachments from boxuan	file_search	files	<file_keyword> musnud goldenhair Medusaean </file_keyword> <attachment> attachments </attachment> from <contact_name> boxuan </contact_name>
0	attachment from mom scorecard experiment	file_search	files	<attachment> attachment </attachment> from <relationship_name_from> mom </relationship_name_from> <file_keyword> scorecard experiment </file_keyword>
0	attachment from sravani paruchuri on read messages demo	file_search	files	<attachment> attachment </attachment> from <contact_name> sravani paruchuri </contact_name> on <file_keyword> read messages demo </file_keyword>
0	attachment from david douglas on test result	file_search	files	<attachment> attachment </attachment> from <contact_name> david douglas </contact_name> on <file_keyword> test result </file_keyword>
0	yesterday attachment from alexey korovianskii	file_search	files	<start_date> yesterday </start_date> <attachment> attachment </attachment> from <contact_name> alexey korovianskii </contact_name>
0	attachment for Jelske morbilliform	file_search	files	<attachment> attachment </attachment> for <file_keyword> Jelske morbilliform </file_keyword>
0	to sami kidanu attachment powerpoint	file_search	files	to <to_contact_name> sami kidanu </to_contact_name> <attachment> attachment </attachment> <file_type> powerpoint </file_type>
0	get attachment from kholoud gamal kamel mahmoud hassan	file_search	files	get <attachment> attachment </attachment> from <contact_name> kholoud gamal kamel mahmoud hassan </contact_name>
0	find attachments from jorge chavarria da costa	file_search	files	find <attachment> attachments </attachment> from <contact_name> jorge chavarria da costa </contact_name>
0	file from quehl with an attachment	file_search	files	 file  from <contact_name> quehl </contact_name> with an <attachment> attachment </attachment>
0	from james tang with vsd attachment	file_search	files	from <contact_name> james tang </contact_name> with <file_type> vsd </file_type> <attachment> attachment </attachment>
0	ian johnson sent to ian johnson w ian johnson th attachment	file_search	files	<contact_name> natalello </contact_name> vinesh ponnam </contact_name> ian johnson </contact_name> sent to <contact_name> natalello </contact_name> vinesh ponnam </contact_name> ian johnson </contact_name> with <attachment> attachment </attachment>
0	note attachments from rajesh chadha	file_search	files	<file_type> note </file_type> <attachment> attachments </attachment> from <contact_name> rajesh chadha </contact_name>
0	brian xie sent me an attachment regarding ineducation	file_search	files	<contact_name> brian xie </contact_name> sent <relationship_name_to> me </relationship_name_to> an <attachment> attachment </attachment> regarding <file_keyword> ineducation </file_keyword>
0	typhoidal messages containing attachments from november 15th	file_search	files	<file_keyword> typhoidal </file_keyword> messages containing <attachment> attachments </attachment> from <start_date> november 15th </start_date>
0	attachments from aldrin bucog	file_search	files	<attachment> attachments </attachment> from <contact_name> aldrin bucog </contact_name>
0	Sixtowns subdivide excels attachment	file_search	files	<file_keyword> Sixtowns subdivide </file_keyword> <file_type> excels </file_type> <attachment> attachment </attachment>
0	attachment sent presentations	file_search	files	<attachment> attachment </attachment> sent <file_type> presentations </file_type>
0	attachment from herve chapalain 45c 2 9c	file_search	files	<attachment> attachment </attachment> from <contact_name> herve chapalain </contact_name> <file_keyword> 45c 2 9c </file_keyword>
0	from hidehisa miyagawa with attachment	file_search	files	from <contact_name> hidehisa miyagawa </contact_name> <attachment> with attachment </attachment>
0	sent to yan lei with attachment	file_search	files	sent to <to_contact_name> yan lei </to_contact_name> with <attachment> attachment </attachment>
0	show attachments to subrata bhattacharjee	file_search	files	show <attachment> attachments </attachment> to <to_contact_name> subrata bhattacharjee </to_contact_name>
0	kassner attachments isobase	file_search	files	<contact_name> kassner </contact_name> <attachment> attachments </attachment> <file_keyword> isobase </file_keyword>
0	kroth received attachment from jason cipra	file_search	files	<to_contact_name> kroth </to_contact_name> received <attachment> attachment </attachment> from <contact_name> jason cipra </contact_name>
0	from christopher pelletier about jan27 jlga with attachment	file_search	files	from <contact_name> christopher pelletier </contact_name> about <file_keyword> jan27 jlga </file_keyword> with <attachment> attachment </attachment>
0	mpt attachments from last week	file_search	files	<file_type> mpt </file_type> <attachment> attachments </attachment> from <start_date> last week </start_date>
0	notebooks attachments from last week	file_search	files	<file_type> notebooks </file_type> <attachment> attachments </attachment> from <start_date> last week </start_date>
0	botong wu with notes attachment	file_search	files	<contact_name> botong wu </contact_name> with <file_type> notes </file_type> <attachment> attachment </attachment>
0	bide tripartible paedotribe attachments	file_search	files	<file_keyword> bide tripartible paedotribe </file_keyword> <attachment> attachments </attachment>
0	show me most last attachments sent by marc power	file_search	files	show me most <order_ref> last </order_ref> <attachment> attachments </attachment> sent by <contact_name> marc power </contact_name>
0	li liu png attachments	file_search	files	<contact_name> li liu </contact_name> <file_type> png </file_type> <attachment> attachments </attachment>
0	chaste vetivert attachment sent from yihang	file_search	files	<file_keyword> chaste vetivert </file_keyword> <attachment> attachment </attachment> sent from <contact_name> yihang </contact_name>
0	from saurav roy about queries to day with attachment	file_search	files	from <contact_name> saurav roy </contact_name> about <file_keyword> queries to day </file_keyword> with <attachment> attachment </attachment>
0	to elika luhur notebook attachments	file_search	files	to <to_contact_name> elika luhur </to_contact_name> <file_type> notebook </file_type> <attachment> attachments </attachment>
0	message from raquel piqueras with geste shovegroat Macrotheriidae attachment	file_search	files	message from <contact_name> raquel piqueras </contact_name> with <file_keyword> geste shovegroat Macrotheriidae </file_keyword> <attachment> attachment </attachment>
0	message from emeka eluwa about 201911252 fy1947321 cee with attachment	file_search	files	message from <contact_name> emeka eluwa </contact_name> about <file_keyword> 201911252 fy1947321 cee </file_keyword> with <attachment> attachment </attachment>
0	may canalling from voiculescu with attachment	file_search	files	<start_date> may </start_date> <file_keyword> canalling </file_keyword> from <contact_name> voiculescu </contact_name> with <attachment> attachment </attachment>
0	message from april 5th with gory retinaculum pandurated ecstrophy attachment	file_search	files	message from <start_date> april 5th </start_date> with <file_keyword> gory retinaculum pandurated ecstrophy </file_keyword> <attachment> attachment </attachment>
0	from kyle bastien with workbook attachment	file_search	files	from <contact_name> kyle bastien </contact_name> with <file_type> workbook </file_type> <attachment> attachment </attachment>
0	sudhakar s dialyze untraversed plexodont Colletidae attachment	file_search	files	<contact_name> sudhakar s </contact_name> <file_keyword> dialyze untraversed plexodont Colletidae </file_keyword> <attachment> attachment </attachment>
0	i want to see josh trachtenberg attachments with xls	file_search	files	i want to see <contact_name> josh trachtenberg </contact_name> <attachment> attachments </attachment> with <file_type> xls </file_type>
0	search for message from tedd dideriksen to francesca longoni with preponderation attachment	file_search	files	search for message from <contact_name> tedd dideriksen </contact_name> to <to_contact_name> francesca longoni </to_contact_name> with <file_keyword> preponderation </file_keyword> <attachment> attachment </attachment>
0	my oculonasal slithy attachment	file_search	files	my <file_keyword> oculonasal slithy </file_keyword> <attachment> attachment </attachment>
0	to yeheyes ashagre with assistance fy nov attachment	file_search	files	to <to_contact_name> yeheyes ashagre </to_contact_name> with <file_keyword> assistance fy nov </file_keyword> <attachment> attachment </attachment>
0	usselven uncite surquidry attachment shared by vikas luthra	file_search	files	<file_keyword> usselven uncite surquidry </file_keyword> <attachment> attachment </attachment> shared by <contact_name> vikas luthra </contact_name>
0	vstx sent attachments	file_search	files	<file_type> vstx </file_type> sent <attachment> attachments </attachment>
0	whats latest attachment ella han sent me	file_search	files	whataposs <order_ref> latest </order_ref> <attachment> attachment </attachment> <contact_name> ella han </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	sai tarun reddy kesireddy sent me an attachment regarding precatory	file_search	files	<contact_name> sai tarun reddy kesireddy </contact_name> sent <relationship_name_to> me </relationship_name_to> an <attachment> attachment </attachment> regarding <file_keyword> precatory </file_keyword>
0	attachments to jivko kolev	file_search	files	<attachment> attachments </attachment> to <to_contact_name> jivko kolev </to_contact_name>
0	myogram fadge attachments from september to october	file_search	files	<file_keyword> myogram fadge </file_keyword> <attachment> attachments </attachment> from <start_date> september </start_date> to <end_date> october </end_date>
0	may usb sign from son voba with attachment	file_search	files	<start_date> may </start_date> <file_keyword> usb sign </file_keyword> from <contact_name> son voba </contact_name> with <attachment> attachment </attachment>
0	attachment from aulakh	file_search	files	<attachment> attachment </attachment> from <contact_name> aulakh </contact_name>
0	vssx attachments sent to david hughes	file_search	files	<file_type> vssx </file_type> <attachment> attachments </attachment> sent to <to_contact_name> david hughes </to_contact_name>
0	to dad with note attachment	file_search	files	to <relationship_name_to> dad </relationship_name_to> with <file_type> note </file_type> <attachment> attachment </attachment>
0	latest attachment from sebastijan tot	file_search	files	<order_ref> latest </order_ref> <attachment> attachment </attachment> from <contact_name> sebastijan tot </contact_name>
0	12 status attachments from may to june	file_search	files	<file_keyword> 12 status </file_keyword> <attachment> attachments </attachment> from <start_date> may </start_date> to <end_date> june </end_date>
0	attachment with msg	file_search	files	<attachment> attachment </attachment> with <file_type> msg </file_type>
0	dante gagne with attachment slides	file_search	files	<contact_name> dante gagne </contact_name> with <attachment> attachment </attachment> <file_type> slides </file_type>
0	find attachment from amy ernst vdw	file_search	files	find <attachment> attachment </attachment> from <contact_name> amy ernst </contact_name> <file_type> vdw </file_type>
0	show me ucs of omc attachments with vdw	file_search	files	show me <file_keyword> ucs of omc </file_keyword> <attachment> attachments </attachment> with <file_type> vdw </file_type>
0	search for message from sameer mohammed to dan pulsipher with crile attachment	file_search	files	search for message from <contact_name> sameer mohammed </contact_name> to <to_contact_name> dan pulsipher </to_contact_name> with <file_keyword> crile </file_keyword> <attachment> attachment </attachment>
0	from lene rydningen onenotes attachments	file_search	files	from <contact_name> lene rydningen </contact_name> <file_type> onenotes </file_type> <attachment> attachments </attachment>
0	find perturbator ics attachments from terry mcdanel	file_search	files	find <file_keyword> perturbator </file_keyword> <file_type> ics </file_type> <attachment> attachments </attachment> from <contact_name> terry mcdanel </contact_name>
0	Doc attachments sent to nathan schoepp	file_search	files	<file_type> Doc </file_type> <attachment> attachments </attachment> sent to <to_contact_name> nathan schoepp </to_contact_name>
0	vssx hasattachmentstrue	file_search	files	<file_type> vssx </file_type> hasattachmentstrue
0	reply to avadhani regarding teams reply	file_search	files	<email_state> reply </email_state> to <to_contact_name> avadhani </to_contact_name> regarding <file_keyword> teams reply </file_keyword>
0	documents lfrom last week about design curriculum with attachment	file_search	files	 documents  lfrom <start_date> last week </start_date> about <file_keyword> design curriculum </file_keyword> with <attachement> attachment </attachement>
0	search for message from paula heddle to dan podeanu with avoidment Les attachment	file_search	files	search for message from <contact_name> paula heddle </contact_name> to <to_contact_name> dan podeanu </to_contact_name> with <file_keyword> avoidment Les </file_keyword> <attachment> attachment </attachment>
0	os weekly about os weekly with attachments	file_search	files	<file_keyword> skills55447 prioritization draft </file_keyword> os weekly </file_keyword> about <file_keyword> skills55447 prioritization draft </file_keyword> os weekly </file_keyword> with <attachment> attachments </attachment>
0	attachment Docs sandhya rani kuppala	file_search	files	<attachment> attachment </attachment> <file_type> Docs </file_type> <contact_name> sandhya rani kuppala </contact_name>
0	look up attachments with yanco	file_search	files	look up <attachment> attachments </attachment> with <contact_name> yanco </contact_name>
0	sending some attachment from last night additory demency henware	file_search	files	sending some <attachment> attachment </attachment> from <start_time> last night </start_time> <file_keyword> additory demency henware </file_keyword>
0	attachment from tkachenko slt	file_search	files	<attachment> attachment </attachment> from <contact_name> tkachenko </contact_name> <file_keyword> slt </file_keyword>
0	show attachments to ashritha shettigar	file_search	files	show <attachment> attachments </attachment> to <to_contact_name> ashritha shettigar </to_contact_name>
0	patrick hayes Docx attachments	file_search	files	<contact_name> patrick hayes </contact_name> <file_type> Docx </file_type> <attachment> attachments </attachment>
0	kaine has attachment	file_search	files	<contact_name> kaine </contact_name> has <attachment> attachment </attachment>
0	from georgia wetherholt attachment	file_search	files	from <contact_name> georgia wetherholt </contact_name> <attachment> attachment </attachment>
0	skill22398 texas measurement dog attachment to rajendra salal	file_search	files	<file_keyword> skill22398 texas measurement dog </file_keyword> <attachment> attachment </attachment> to <to_contact_name> rajendra salal </to_contact_name>
0	to nissmol vincent attachment quizzism Pherephatta symbasical	file_search	files	to <to_contact_name> nissmol vincent </to_contact_name> <attachment> attachment </attachment> <file_keyword> quizzism Pherephatta symbasical </file_keyword>
0	find attachment from mark eichenberger pdfs	file_search	files	find <attachment> attachment </attachment> from <contact_name> mark eichenberger </contact_name> <file_type> pdfs </file_type>
0	qi feng Hippoboscidae sheet attachment	file_search	files	<contact_name> qi feng </contact_name> <file_keyword> Hippoboscidae </file_keyword> <file_type> sheet </file_type> <attachment> attachment </attachment>
0	alejandra krautscheid sent me an attachment regarding dive jan	file_search	files	<contact_name> alejandra krautscheid </contact_name> sent <relationship_name_to> me </relationship_name_to> an <attachment> attachment </attachment> regarding <file_keyword> dive jan </file_keyword>
0	chichagov attachments from soh	file_search	files	<contact_name> chichagov </contact_name> <attachment> attachments </attachment> from <file_keyword> soh </file_keyword>
0	reply to jon mcfarlane regarding instrumentation client	file_search	files	<email_state> reply </email_state> to <to_contact_name> jon mcfarlane </to_contact_name> regarding <file_keyword> instrumentation client </file_keyword>
0	48 nov attachments to edward leacock	file_search	files	<file_keyword> 48 nov </file_keyword> <attachment> attachments </attachment> to <to_contact_name> edward leacock </to_contact_name>
0	attachment from abhilash muralidharan on Protremata	file_search	files	<attachment> attachment </attachment> from <contact_name> abhilash muralidharan </contact_name> on <file_keyword> Protremata </file_keyword>
0	attachment from may 20 to june 28 about oreodontoid lackeyed scripturalist	file_search	files	<attachment> attachment </attachment> from <start_date> may 20 </start_date> to <end_date> june 28 </end_date> about <file_keyword> oreodontoid lackeyed scripturalist </file_keyword>
0	may revocative pocketableness palinody flyless from harihar with attachment	file_search	files	<start_date> may </start_date> <file_keyword> revocative pocketableness palinody flyless </file_keyword> from <contact_name> harihar </contact_name> with <attachment> attachment </attachment>
0	may alexa data from gareth swanepoel with attachment	file_search	files	<start_date> may </start_date> <file_keyword> alexa data </file_keyword> from <contact_name> gareth swanepoel </contact_name> with <attachment> attachment </attachment>
0	find attachment from ursula mac gearailt spreadsheet	file_search	files	find <attachment> attachment </attachment> from <contact_name> ursula mac gearailt </contact_name> <file_type> spreadsheet </file_type>
0	attachments i sent to vibha iyengar	file_search	files	<attachment> attachments </attachment> i sent to <to_contact_name> vibha iyengar </to_contact_name>
0	from erinn with attachment about submarginate deafly fogproof pillmaker	file_search	files	from <contact_name> erinn </contact_name> with <attachment> attachment </attachment> about <file_keyword> submarginate deafly fogproof pillmaker </file_keyword>
0	note kingston notes attachment	file_search	files	<file_keyword> note kingston </file_keyword> <file_type> notes </file_type> <attachment> attachment </attachment>
0	message from moini about metallism museologist analcite marm with attachment	file_search	files	message from <contact_name> moini </contact_name> about <file_keyword> metallism museologist analcite marm </file_keyword> with <attachment> attachment </attachment>
0	attachment from roger jin scorching accused heteroscopy paranephritis	file_search	files	<attachment> attachment </attachment> from <contact_name> roger jin </contact_name> <file_keyword> scorching accused heteroscopy paranephritis </file_keyword>
0	what is recent attachment sowmya meka sent volodymyr	file_search	files	what is <file_recency> recent </file_recency> <attachment> attachment </attachment> <contact_name> sowmya meka </contact_name> sent <to_contact_name> volodymyr </to_contact_name>
0	january 202071907 review attachments from last tuesday	file_search	files	<file_keyword> january 202071907 review </file_keyword> <attachment> attachments </attachment> from <start_date> last tuesday </start_date>
0	show me attachments with sitaram akella	file_search	files	show me <attachment> attachments </attachment> with <contact_name> sitaram akella </contact_name>
0	zhiqing jin s messages from last week with attachment	file_search	files	<contact_name> zhiqing jin </contact_name> s messages from <start_date> last week </start_date> with <attachment> attachment </attachment>
0	to dan stanley mpp attachment	file_search	files	to <to_contact_name> dan stanley </to_contact_name> <file_type> mpp </file_type> <attachment> attachment </attachment>
0	attachment starless oystering Polytrichaceae from eric avena	file_search	files	<attachment> attachment </attachment> <file_keyword> starless oystering Polytrichaceae </file_keyword> from <contact_name> eric avena </contact_name>
0	sheet attachment from helen chu	file_search	files	<file_type> sheet </file_type> <attachment> attachment </attachment> from <contact_name> helen chu </contact_name>
0	attachment from brendan walsh	file_search	files	<attachment> attachment </attachment> from <contact_name> brendan walsh </contact_name>
0	from spencer williams about Pythiacystis with attachment	file_search	files	from <contact_name> spencer williams </contact_name> about <file_keyword> Pythiacystis </file_keyword> with <attachment> attachment </attachment>
0	from george armstrong contains attachments	file_search	files	from <contact_name> george armstrong </contact_name> contains <attachment> attachments </attachment>
0	to maznev Docx attachment	file_search	files	to <to_contact_name> maznev </to_contact_name> <file_type> Docx </file_type> <attachment> attachment </attachment>
0	attachment from jingwen last week 20h1 modern workplace	file_search	files	<attachment> attachment </attachment> from <contact_name> jingwen </contact_name> <start_date> last week </start_date> <file_keyword> 20h1 modern workplace </file_keyword>
0	from devin tucker about superannuation connubial with attachment last week	file_search	files	from <contact_name> devin tucker </contact_name> about <file_keyword> superannuation connubial </file_keyword> with <attachment> attachment </attachment> <start_date> last week </start_date>
0	rudranjan eyulu lemati s attachments	file_search	files	<contact_name> rudranjan eyulu lemati </contact_name> s <attachment> attachments </attachment>
0	what is latest attachment manthan maru sent me	file_search	files	what is <order_ref> latest </order_ref> <attachment> attachment </attachment> <contact_name> manthan maru </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	attachment from radevski vss	file_search	files	<attachment> attachment </attachment> from <contact_name> radevski </contact_name> <file_type> vss </file_type>
0	show me latest onenotes attachments	file_search	files	show me <order_ref> latest </order_ref> <file_type> onenotes </file_type> <attachment> attachments </attachment>
0	mayank patel has attachment	file_search	files	<contact_name> mayank patel </contact_name> has <attachment> attachment </attachment>
0	process deck messages containing attachments from november 15th	file_search	files	<file_keyword> process deck </file_keyword> messages containing <attachment> attachments </attachment> from <start_date> november 15th </start_date>
0	attachment Doc ramesh kumar reddy saddi	file_search	files	<attachment> attachment </attachment> <file_type> Doc </file_type> <contact_name> ramesh kumar reddy saddi </contact_name>
0	battle tester attachment shared by zoe zhao	file_search	files	<file_keyword> battle tester </file_keyword> <attachment> attachment </attachment> shared by <contact_name> zoe zhao </contact_name>
0	show me materialistic Arius erect amphitrichous attachments with vdw	file_search	files	show me <file_keyword> materialistic Arius erect amphitrichous </file_keyword> <attachment> attachments </attachment> with <file_type> vdw </file_type>
0	received from vyacheslav kholmetsky including attachment	file_search	files	received from <contact_name> vyacheslav kholmetsky </contact_name> including <attachment> attachment </attachment>
0	danielle yedinak received attachment from vishal maru	file_search	files	<to_contact_name> danielle yedinak </to_contact_name> received <attachment> attachment </attachment> from <contact_name> vishal maru </contact_name>
0	may deficience glauconiferous histozoic arenariae from shamik ghosh with attachment	file_search	files	<start_date> may </start_date> <file_keyword> deficience glauconiferous histozoic arenariae </file_keyword> from <contact_name> shamik ghosh </contact_name> with <attachment> attachment </attachment>
0	show me attachment note with rishab pohane	file_search	files	show me <attachment> attachment </attachment> <file_type> note </file_type> with <contact_name> rishab pohane </contact_name>
0	get attachment from cristine-claudia botas	file_search	files	get <attachment> attachment </attachment> from <contact_name> cristine-claudia botas </contact_name>
0	gyana attachments	file_search	files	<contact_name> gyana </contact_name> <attachment> attachments </attachment>
0	from ray frenchmore with attachments from 9/1 to 9/31	file_search	files	from <contact_name> ray frenchmore </contact_name> with <attachment> attachments </attachment> from <start_date> 9/1 </start_date> to <end_date> 9/31 </end_date>
0	from dan stanley attachment vss	file_search	files	from <contact_name> dan stanley </contact_name> <attachment> attachment </attachment> <file_type> vss </file_type>
0	yesterday attachment from krystal	file_search	files	<start_date> yesterday </start_date> <attachment> attachment </attachment> from <contact_name> krystal </contact_name>
0	search for message from rahul punera to cathleen denbeaux with data fy20 attachment	file_search	files	search for message from <contact_name> rahul punera </contact_name> to <to_contact_name> cathleen denbeaux </to_contact_name> with <file_keyword> data fy20 </file_keyword> <attachment> attachment </attachment>
0	from sasya kethireddy with attachment to nhan hoang	file_search	files	from <contact_name> sasya kethireddy </contact_name> with <attachment> attachment </attachment> to <to_contact_name> nhan hoang </to_contact_name>
0	doc attachment to korhan ileri	file_search	files	<file_type> doc </file_type> <attachment> attachment </attachment> to <to_contact_name> korhan ileri </to_contact_name>
0	ui unification attachment from august 2018	file_search	files	<file_keyword> ui unification </file_keyword> <attachment> attachment </attachment> from <start_date> august 2018 </start_date>
0	Muskwaki attachment to callegari	file_search	files	<file_keyword> Muskwaki </file_keyword> <attachment> attachment </attachment> to <to_contact_name> callegari </to_contact_name>
0	message from eliana alvarado with an attachment	file_search	files	message from <contact_name> eliana alvarado </contact_name> with an <attachment> attachment </attachment>
0	messages with xuyi fang with attachment	file_search	files	messages with <contact_name> xuyi fang </contact_name> with <attachment> attachment </attachment>
0	thomas tieck has attachment	file_search	files	<contact_name> thomas tieck </contact_name> has <attachment> attachment </attachment>
0	find tsv cortana task review attachment sent to nechita	file_search	files	find <file_type> tsv </file_type> <file_keyword> cortana task review </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> nechita </to_contact_name>
0	to ivan shishkov with attachment variable ascription	file_search	files	to <to_contact_name> ivan shishkov </to_contact_name> with <attachment> attachment </attachment> <file_keyword> variable ascription </file_keyword>
0	from adrian sali contains attachments	file_search	files	from <contact_name> adrian sali </contact_name> contains <attachment> attachments </attachment>
0	vsdm attachment from jonas nicholson	file_search	files	<file_type> vsdm </file_type> <attachment> attachment </attachment> from <contact_name> jonas nicholson </contact_name>
0	from naung with Haltica patty isoxanthine testator attachments	file_search	files	from <contact_name> naung </contact_name> with <file_keyword> Haltica patty isoxanthine testator </file_keyword> <attachment> attachments </attachment>
0	to okorafor with attachment Docx	file_search	files	to <to_contact_name> okorafor </to_contact_name> with <attachment> attachment </attachment> <file_type> Docx </file_type>
0	from lavanya chappa about marinorama spinebone with attachment	file_search	files	from <contact_name> lavanya chappa </contact_name> about <file_keyword> marinorama spinebone </file_keyword> with <attachment> attachment </attachment>
0	last night review schedule agenda attachment	file_search	files	<start_time> last night </start_time> <file_keyword> review schedule agenda </file_keyword> <attachment> attachment </attachment>
0	from kritika narayanan with attachments	file_search	files	from <contact_name> kritika narayanan </contact_name> with <attachment> attachments </attachment>
0	yiyang zhao attachments	file_search	files	<contact_name> yiyang zhao </contact_name> <attachment> attachments </attachment>
0	find attachment from hassaine note	file_search	files	find <attachment> attachment </attachment> from <contact_name> hassaine </contact_name> <file_type> note </file_type>
0	hiroyuki hasebe received attachment from yeming liu	file_search	files	<to_contact_name> hiroyuki hasebe </to_contact_name> received <attachment> attachment </attachment> from <contact_name> yeming liu </contact_name>
0	scott guest with attachment	file_search	files	<contact_name> scott guest </contact_name> with <attachment> attachment </attachment>
0	from ricardo caballero with attachments	file_search	files	from <contact_name> ricardo caballero </contact_name> with <attachment> attachments </attachment>
0	find Docs woodbark attachment sent to praveen kothakapa reddy	file_search	files	find <file_type> Docs </file_type> <file_keyword> woodbark </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> praveen kothakapa reddy </to_contact_name>
0	veronika zajoncova sent to veronika zajoncova w veronika zajoncova th attachment	file_search	files	<contact_name> nirosha tumu </contact_name> mohamed </contact_name> veronika zajoncova </contact_name> sent to <contact_name> nirosha tumu </contact_name> mohamed </contact_name> veronika zajoncova </contact_name> with <attachment> attachment </attachment>
0	göran with attachment png	file_search	files	<contact_name> göran </contact_name> with <attachment> attachment </attachment> <file_type> png </file_type>
0	abdul khan with note attachments	file_search	files	<contact_name> abdul khan </contact_name> with <file_type> note </file_type> <attachment> attachments </attachment>
0	from l'heureux vsd attachment	file_search	files	from <contact_name> l'heureux </contact_name> <file_type> vsd </file_type> <attachment> attachment </attachment>
0	from mohammad daoud with teams virtual attachment	file_search	files	from <contact_name> mohammad daoud </contact_name> with <file_keyword> teams virtual </file_keyword> <attachment> attachment </attachment>
0	attachment presentations ami pourteymour	file_search	files	<attachment> attachment </attachment> <file_type> presentations </file_type> <contact_name> ami pourteymour </contact_name>
0	yuka miyata noe with attachment	file_search	files	<contact_name> yuka miyata noe </contact_name> with <attachment> attachment </attachment>
0	attachment to priyanka malviya	file_search	files	<attachment> attachment </attachment> to <to_contact_name> priyanka malviya </to_contact_name>
0	worksheet was included on attachment	file_search	files	<file_type> worksheet </file_type> was included on <attachment> attachment </attachment>
0	search for message from brian hunter to madhura phadnis with adenomycosis Wasagara attachment	file_search	files	search for message from <contact_name> brian hunter </contact_name> to <to_contact_name> madhura phadnis </to_contact_name> with <file_keyword> adenomycosis Wasagara </file_keyword> <attachment> attachment </attachment>
0	whats recently attachment that jayadeep varanasi sent ebou	file_search	files	whats <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> jayadeep varanasi </contact_name> sent <to_contact_name> ebou </to_contact_name>
0	bombshell attachment shared by blazely	file_search	files	<file_keyword> bombshell </file_keyword> <attachment> attachment </attachment> shared by <contact_name> blazely </contact_name>
0	spreadsheets attachment exchange intruse	file_search	files	<file_type> spreadsheets </file_type> <attachment> attachment </attachment> <file_keyword> exchange intruse </file_keyword>
