TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		Super center.	file_other						
0		Say something funny.	file_other						
0		Tulsa radar	file_other						
0		Rock paper scissors.	file_other						
0		Tell me something interesting.	file_other						
0		edgw	file_other						
0		Stop.	file_other						
0		Port floor.	file_other						
0		What time is it?	file_other						
0		facebook log in	file_other						
0		say something funny	file_other						
0		Stop.	file_other						
0		Brakes.	file_other						
0		Hey Cortana.	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		2 open picture	file_other						
0		I set multiple alarms for the day I need to start cleaning at 4 PM today.	file_other						
0		Spell Terra tech	file_other						
0		Stop.	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		Stop.	file_other						
0		aol mail login	file_other						
0		Figure out of the kitchen ceiling lights tonight.	file_other						
0		I'm is it.	file_other						
0		Go to.com.	file_other						
0		Open Google please	file_other						
0		Socialclub.rockstar.com	file_other						
0		How do you spell nurse?	file_other						
0		facebook log in	file_other						
0		create a new user	file_other						
0		YouTube	file_other						
0		f	file_other						
0		What is the PS I of the tires of a 19	file_other						
0		Are you h****	file_other						
0		when does winter end?	file_other						
0		tell me something interesting	file_other						
0		Great time at your apartment.	file_other						
0		No my.	file_other						
0		Youtube.com	file_other						
0		Pick a number between one and ten	file_other						
0		YouTube	file_other						
0		Go to Google Chrome.	file_other						
0		What time is it?	file_other						
0		Youtube.com	file_other						
0		Stop.	file_other						
0		Repeat.	file_other						
0		EBay	file_other						
0		Create a shortcut.	file_other						
0		Can you sing me a song	file_other						
0		YouTube	file_other						
0		Is the music over?	file_other						
0		See if it.	file_other						
0		Stop.	file_other						
0		yahoo home page	file_other						
0		Lumos maxima	file_other						
0		What's apartments?	file_other						
0		yahoo mail login	file_other						
0		lenovo app for making movies	file_other						
0		Love you mom's kids and grandkids as his own	file_other						
0		Then she said.	file_other						
0		Copa Airlines	file_other						
0		How are you?	file_other						
0		Open high school break up story	file_other						
0		Drum roll please.	file_other						
0		april fools	file_other						
0		EVINE	file_other						
0		How are you today?	file_other						
0		Fire stick.	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		What time is it now?	file_other						
0		I'm here joke	file_other						
0		What time is it	file_other						
0		Centipede for someone.	file_other						
0		What time is it?	file_other						
0		Turn.	file_other						
0		Stop.	file_other						
0		Set.	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		Thank you thank you Cortana.	file_other						
0		Ask Food Network for grilled chicken recipes by Bobby flay	file_other						
0		Stop.	file_other						
0		aol mail login	file_other						
0		Check on an attorney to see if he has a good record	file_other						
0		What time is it?	file_other						
0		google drive login	file_other						
0		Google	file_other						
0		Tell me a joke.	file_other						
0		can you add extra eggs and use butter insead of oil and milk instead of water to a german chocolate cake mix	file_other						
0		Rabbit TV	file_other						
0		Stop.	file_other						
0		Brazil.	file_other						
0		Stop.	file_other						
0		Why is my computer crashing	file_other						
0		Don't give them because I'm stingy with my gold.	file_other						
0		Symptoms of lupus	file_other						
0		Can you can you play Chick-fil-A comma?	file_other						
0		updates windows 10	file_other						
0		aol mail login	file_other						
0		Do this right now	file_other						
0		help.	file_other						
0		Did not	file_other						
0		Connect to server using my team and that's in my ears always unique and wish that he contracted.	file_other						
0		Next.	file_other						
0		Give me a Valentine's dinner	file_other						
0		Define subsidiary	file_other						
0		Next.	file_other						
0		Fox News	file_other						
0		Who sings the song?	file_other						
0		Chicago Blackhawks hockey schedule	file_other						
0		You.	file_other						
0		Open.	file_other						
0		Goodnight.	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		Where is there?	file_other						
0		Buy small Apple now.	file_other						
0		Disconnect.	file_other						
0		Best price on a G Loomis IMX pro	file_other						
0		Stop.	file_other						
0		Hey Cortana	file_other						
0		aol mail	file_other						
0		Next.	file_other						
0		yahoo home page	file_other						
0		TuneIn.	file_other						
0		Tell me a joke.	file_other						
0		http//www.secondnational.com	file_other						
0		Japanese sundog in high heels	file_other						
0		how i reinstall windows 7 into my laptop computer	file_other						
0		Go to Google	file_other						
0		And Ryan he smells really good chance.	file_other						
0		Craigslist	file_other						
0		Tell me something interesting.	file_other						
0		Please	file_other						
0		Find a deal on a retro Nintendo	file_other						
0		What time is it?	file_other						
0		Is 119 a prime number?	file_other						
0		Tell me a joke.	file_other						
0		Depot	file_other						
0		Japan Airlines	file_other						
0		Where is my CC cleaner app	file_other						
0		Have something to do with this person in your life on my party lights are my testicles make sure that she worked meeting balance your my team I'm taking everybody cancel?	file_other						
0		Where can I buy a new Browning centennial system	file_other						
0		Who did Akbar play professional football for?	file_other						
0		Convenient.	file_other						
0		Open action movies playing near me	file_other						
0		What new movie releases on ecgi of red box red box where they showing this week	file_other						
0		What are their languages can you speak?	file_other						
0		Download photo shop.	file_other						
0		Shut the f*** **.	file_other						
0		How are you?	file_other						
0		twitter login	file_other						
0		Chicken chicken chicken	file_other						
0		In the book killing Mister Griffin what is David's mfile_other's name	file_other						
0		facebook log in	file_other						
0		I don't like this	file_other						
0		yahoo finance	file_other						
0		I know I am so Google Siri	file_other						
0		Google Google	file_other						
0		I'm in Chicago	file_other						
0		Search for Marguerite Parker obituary.	file_other						
0		Find	file_other						
0		ABC ya	file_other						
0		santa barbara craigslist.com	file_other						
0		When was the last time Ash Wednesday was in March?	file_other						
0		You can sing	file_other						
0		Cortana can you help my kids	file_other						
0		What is the book I should read	file_other						
0		cnn.com breaking news	file_other						
0		Funny.	file_other						
0		What I got da?	file_other						
0		How do I get rid of Cortana?	file_other						
0		Hi	file_other						
0		I've been working on you all day trying to get used to it up am I set up correctly	file_other						
0		Vacuum	file_other						
0		Sing sing.	file_other						
0		animal jam game	file_other						
0		Lettuce.	file_other						
0		facebook log in	file_other						
0		Stop.	file_other						
0		Find Mary law enforcement agency that we have Justice Department and the FBI	file_other						
0		gmail login	file_other						
0		When you play rummy 500 duedil 10 cards?	file_other						
0		I told you that's why I posted about it.	file_other						
0		american express log in	file_other						
0		what movies are playing tonight?	file_other						
0		text book	file_other						
0		What time is it?	file_other						
0		Blue tapes of thermal expansion	file_other						
0		Can H&H grade in Arundel Mills Maryland be leased or bored	file_other						
0		Test microphone.	file_other						
0		Jeremy.	file_other						
0		And now you are actually seeing your code on their platform in a project manager there able to debug and run it even remotely even if you haven't deployed it's a it's a web application in your running off.	file_other						
0		hotmail inbox	file_other						
0		Which is the expensive drink in the world	file_other						
0		Turn down for sale.	file_other						
0		Hi Cortana.	file_other						
0		Who's gonna win the superbowl?	file_other						
0		Open windows X.	file_other						
0		aol mail login	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		Do you what happen without with weasel on the back to sleep?	file_other						
0		Not much.	file_other						
0		Who all did	file_other						
0		The.	file_other						
0		What time is it?	file_other						
0		Hiking 9 gun range	file_other						
0		YouTube	file_other						
0		Bob the robber	file_other						
0		Hannah's high school crush games	file_other						
0		msn homepage	file_other						
0		Stop.	file_other						
0		gmail inbox	file_other						
0		yahoo mail login	file_other						
0		Why what time is it	file_other						
0		Letters RIKSENH	file_other						
0		Off.	file_other						
0		What time is it?	file_other						
0		Brandon	file_other						
0		DFCU banking	file_other						
0		How do you install?	file_other						
0		Find out what's wrong with Netflix	file_other						
0		when does summer begin?	file_other						
0		Cancer.	file_other						
0		tell me something interesting	file_other						
0		Definition	file_other						
0		Heycortanagotopadriascapes.com	file_other						
0		What time is it?	file_other						
0		A******	file_other						
0		Craigslist Des Moines	file_other						
0		when does fall begin?	file_other						
0		Shut up Cloud Space.	file_other						
0		How was your day?	file_other						
0		Una dyn phone battery	file_other						
0		What is tapioca?	file_other						
0		Snooze.	file_other						
0		Formidable race pictures	file_other						
0		are you my friend	file_other						
0		Hi.	file_other						
0		How do I stop you from listening to me	file_other						
0		Weedmaps.com.	file_other						
0		That's why it's a good one Harman Carman.	file_other						
0		Time left in updating Windows 10	file_other						
0		Unsnap.	file_other						
0		Can you tell me a Riddle?	file_other						
0		Cat videos	file_other						
0		French	file_other						
0		netflix login	file_other						
0		What time is it?	file_other						
0		Open the world please cortina	file_other						
0		Is it like $70,000 between all 3 businesses?	file_other						
0		off	file_other						
0		zillow homes for sale	file_other						
0		Premisys	file_other						
0		Yahoo news	file_other						
0		Medkit.	file_other						
0		You suck.	file_other						
0		New York Knicks	file_other						
0		tell me a joke	file_other						
0		tell me a pun.	file_other						
0		What is boundless mandawe city	file_other						
0		Start.	file_other						
0		What time is it?	file_other						
0		What's the time?	file_other						
0		Stop.	file_other						
0		Start.	file_other						
0		Whoever tables	file_other						
0		Nuwave pressure cooker	file_other						
0		What is a hermaphrodite?	file_other						
0		Open the YouTube site	file_other						
0		hello world	file_other						
0		facebook log in	file_other						
0		What is the zip native eyewear in German?	file_other						
0		socrates .com	file_other						
0		Joe Bonamassa and Beth Hart full concert	file_other						
0		Hello you.	file_other						
0		Shut up.	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		How old is Vanessa Williams?	file_other						
0		Tell me.	file_other						
0		Set sender in central standard time on this computer	file_other						
0		Stand home.	file_other						
0		6716 leroux circle	file_other						
0		Take me to YouTube	file_other						
0		When will the sunrise and set	file_other						
0		Halo	file_other						
0		Search helicopter	file_other						
0		People with no heat	file_other						
0		what is up?	file_other						
0		Should I pick him up?	file_other						
0		Why	file_other						
0		Play Kent 30 AM voice.	file_other						
0		facebook log in	file_other						
0		Seek and Luther	file_other						
0		Chatroulette.com	file_other						
0		How long can wine boxed wine last?	file_other						
0		Ran I want to work and I'm not sending again but I wanna play with.	file_other						
0		navy federal credit union	file_other						
0		Orthopedic surgeon	file_other						
0		tell me a joke	file_other						
0		Stop.	file_other						
0		Google	file_other						
0		Ben 10.	file_other						
0		Meters com	file_other						
0		What is the code I need to log in to my router	file_other						
0		hotmail sign in	file_other						
0		fox news breaking news	file_other						
0		Activate me off.	file_other						
0		Mobymax.com	file_other						
0		Motorcycle	file_other						
0		Stop Cortana stop.	file_other						
0		What I have trailer had to put dissipate alongside the British during the Second World War and the first and second world wars Australia?	file_other						
0		Google Chrome	file_other						
0		Liquor.	file_other						
