ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teams32f3646e-7c0d-4ecf-bddc-3db464a2d413	0	9/24/2019 21:37	user	Hey Cortana Sharefile Food Groups here.	FILES	file_share	Hey Cortana Sharefile <file_keyword>Food Groups</file_keyword> <sharetarget_name>here</sharetarget_name>.	[]				1
Teams4ac7149e-8151-463e-9717-b26faa930bf0	0	9/3/2019 16:04	user	Share the file with Raja.	FILES	file_share	Share the file with <to_contact_name>Raja</to_contact_name>.	[]				2
Teams51eb370a-98d9-45af-9dcc-f6c52ffc04ca	0	9/18/2019 18:29	user	Hey Cortana. Share Testing PowerPoint with Jotham Parker.	FILES	file_share	Hey Cortana. Share <file_keyword>Testing</file_keyword> <file_type>PowerPoint</file_type> with <to_contact_name>Jotham Parker</to_contact_name>.	[]				1
Teams1f4ac99c-5e3d-4abc-902b-9a8cdea73481	0	9/9/2019 22:58	user	Hey Cortana. Share the deck.	FILES	file_share	Hey Cortana. Share the <file_type>deck</file_type>.	[]				6
Teamsf6731fd3-b7da-4a3b-a625-0cd71e464c00	0	9/27/2019 22:34	user	Share this with a join Andy.	FILES	file_share	Share <file_keyword>this</file_keyword> with <to_contact_name>a join Andy</to_contact_name>.	[]				1
Teamsf1fdfe97-1b9c-4566-a3bc-58ed6d169119	0	9/27/2019 8:04	user	Cortana share the entrypoint deck here.	FILES	file_share	Cortana share the <file_keyword>entrypoint</file_keyword> <file_type>deck</file_type> <sharetarget_name>here</sharetarget_name>.	[]				1
Teams407c1fc1-075c-4b00-a507-472dbdeb5b43	0	9/20/2019 4:21	user	Hey Cortana. Share Cortana file with Rose.	FILES	file_share	Hey Cortana. Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>Rose</to_contact_name>.	[]				6
Teamsf73bf5f9-e715-4341-b645-7d5007f2e18a	0	9/3/2019 13:16	user	Share the file skills with project.	FILES	file_share	Share the file <file_keyword>skills with project</file_keyword>.	[]				1
Teams3dc8addd-9dd2-495f-983b-2e47196972f9	0	9/18/2019 7:59	user	Hey Cortana. Share days to Marvel.	FILES	file_share	Hey Cortana. Share <file_keyword>days to Marvel</file_keyword>.	[]				1
Teams5311d57d-05fe-4994-8580-f8716113a49f	0	9/6/2019 13:12	user	Hey Cortana. Share this file with Naseem.	FILES	file_share	Hey Cortana. Share <file_keyword>this</file_keyword> file with <to_contact_name>Naseem</to_contact_name>.	[]				2
Teams06026aa7-d398-45ca-ac22-31dd69ec7593	0	9/6/2019 9:39	user	Hey Cortana. Share 23 dogs with Naseem.	FILES	file_share	Hey Cortana. Share <file_keyword>23 dogs</file_keyword> with <to_contact_name>Naseem</to_contact_name>.	[]				1
Teamsad485f61-af0d-4cad-a344-ff3160dd3d3c	0	9/18/2019 16:11	user	Cortana share the 2020 deck here.	FILES	file_share	Cortana share the <file_keyword>2020</file_keyword> <file_type>deck</file_type> <sharetarget_name>here</sharetarget_name>.	[]				1
Teams9ee9a7a2-5f33-459d-9899-6de2b9008121	0	9/19/2019 10:14	user	Hey Cortana. Share Cortana file with my meeting.	FILES	file_share	Hey Cortana. Share <file_keyword>Cortana</file_keyword> file with <to_contact_name>my</to_contact_name> <sharetarget_type>meeting</sharetarget_type>.	[]				1
Teams2451d02a-0aea-4f00-be61-02f2c4a78e5c	0	9/12/2019 6:34	user	Share. FAQs file with this chat.	FILES	file_share	Share. <file_keyword>FAQs</file_keyword> file with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams976ddd15-d154-4158-ab40-814ee1f8a1fb	0	9/11/2019 6:46	user	Share the file here.	FILES	file_share	Share the file <sharetarget_name>here</sharetarget_name>.	[]				1
Teams14b65efd-f273-43c9-b86e-2326e4c58f18	0	9/4/2019 0:55	user	Share MSAIXTeams Lt deck with center.	FILES	file_share	Share <file_keyword>MSAIXTeams Lt</file_keyword> <file_type>deck</file_type> with <to_contact_name>center</to_contact_name>.	[]				1
Teams5d157ff9-93ed-4d7c-92ed-d074580252d5	0	9/2/2019 2:15	user	Hey Cortana Shell first run file to the chat.	FILES	file_share	Hey Cortana Shell <file_keyword>first run</file_keyword> file to the <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams0e4ad39a-d47b-43a8-8d27-96998c64003f	0	9/3/2019 20:10	user	Share the presentation with Rahul Bansal.	FILES	file_share	Share the <file_type>presentation</file_type> with <to_contact_name>Rahul Bansal</to_contact_name>.	[]				1
Teamsd71a4862-39f5-41c7-8dee-1a55f04cc84e	0	9/12/2019 20:37	user	Sharefile with this chat.	FILES	file_share	Sharefile with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams96551e33-b336-4b33-a03e-70e39e7a22e0	0	9/3/2019 22:24	user	Send a file.	FILES	file_share	Send a file.	[]				1
Teams36d8f02e-e84b-4e60-8447-7a1d23f83f9b	0	9/9/2019 21:07	user	Share this file with Abraham Jacob.	FILES	file_share	Share <file_keyword>this</file_keyword> file with <to_contact_name>Abraham Jacob</to_contact_name>.	[]				2
Teams0a9d6bae-5799-40ab-96e8-f7a3a191b613	0	9/16/2019 18:22	user	Share the attached deck.	FILES	file_share	Share the <attachment>attached</attachment> <file_type>deck</file_type>.	[]				2
Teams42fa97c9-ec8b-4e63-ad7a-4d4007bad980	0	9/10/2019 6:54	user	Hey Cortana. Share book to be nothing.	FILES	file_share	Hey Cortana. Share <file_keyword>book to be nothing</file_keyword>.	[]				1
Teams48221323-9178-41a8-bb1b-b735a9062aff	0	9/5/2019 6:14	user	Share. Kingston Skill's file.	FILES	file_share	Share. <file_keyword>Kingston Skill's</file_keyword> file.	[]				1
Teams1f8ad7b0-5930-4331-b156-28599df43fce	0	9/5/2019 6:28	user	Share the Working Session document with Sharat.	FILES	file_share	Share the <file_keyword>Working Session</file_keyword> document with <to_contact_name>Sharat</to_contact_name>.	[]				1
Teams052303df-e3c1-4d4a-9ed6-c22c490a1c83	0	9/29/2019 7:53	user	Sharefile with Chen Shanna.	FILES	file_share	Sharefile with <to_contact_name>Chen Shanna</to_contact_name>.	[]				1
Teamsc03dd2dd-ad15-4160-8526-d0b266a8e02b	0	9/11/2019 5:42	user	Share explosion file with this chat.	FILES	file_share	Share <file_keyword>explosion</file_keyword> file with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams82a774b4-3780-4dc3-8c5a-fa602bdf21dc	0	9/5/2019 20:47	user	Share beach PowerPoint with Jotham Parker.	FILES	file_share	Share <file_keyword>beach</file_keyword> <file_type>PowerPoint</file_type> with <to_contact_name>Jotham Parker</to_contact_name>.	[]				1
Teams198ea58c-189f-4085-b5cc-12f00f063cd6	0	9/9/2019 7:02	user	Share [Spec] file with Aditya.	FILES	file_share	Share <file_keyword>[Spec]</file_keyword> file with <to_contact_name>Aditya</to_contact_name>.	[]				1
Teams94a5ecc2-0ad8-4160-841a-35dc3ffec8a3	0	9/10/2019 10:43	user	Share Answers. API document.	FILES	file_share	Share <file_keyword>Answers. API</file_keyword> document.	[]				1
Teamsc7aed3ae-1036-486a-bcdd-27e11eb179bc	0	9/5/2019 6:42	user	Hey Cortana show recent files to the church.	FILES	file_share	Hey Cortana show <file_recency>recent</file_recency> files to the <sharetarget_type>church</sharetarget_type>.	[]				1
Teamsefdea29f-a12c-468c-9ece-6a4e234e9f78	0	9/10/2019 10:07	user	Share specs file.	FILES	file_share	Share <file_keyword>specs</file_keyword> file.	[]				1
Teamsf556c04b-31da-477f-b0ee-991aba5fd298	0	9/30/2019 19:39	user	Shared Team's bug bash deck.	FILES	file_share	Shared <file_keyword>Team's bug bash</file_keyword> <file_type>deck</file_type>.	[]				1
Teams61c2af94-0988-4c62-a412-914c30df3f62	0	9/17/2019 14:56	user	Hey Cortana. Share a file with Lina Kuang.	FILES	file_share	Hey Cortana. Share a file with <to_contact_name>Lina Kuang</to_contact_name>.	[]				1
Teamsa65af6d6-db68-4da8-b3d0-b64e275bdf00	0	9/30/2019 6:20	user	Hey Cortana. Share my recent files.	FILES	file_share	Hey Cortana. Share <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				1
Teamsa865fc35-af2e-47d8-86d7-aa6027cdcedb	0	9/30/2019 19:28	user	Share. Rendition file in open chat window.	FILES	file_share	Share. <file_keyword>Rendition</file_keyword> file in open <sharetarget_type>chat window</sharetarget_type>.	[]				1
Teamscf9bc45d-a72b-4080-866a-7d6650e9af46	0	9/26/2019 20:57	user	Hey Cortana. Share the Meetings. Invite proposal deck.	FILES	file_share	Hey Cortana. Share the <file_keyword>Meetings. Invite proposal</file_keyword> <file_type>deck</file_type>.	[]				1
Teamsccbdc1b9-376c-45c0-8e5d-f72c32f14412	0	9/12/2019 5:02	user	Sharefile answer respect file.	FILES	file_share	Sharefile <file_keyword>answer respect</file_keyword> file.	[]				1
Teamsf17d5fe6-6923-408e-92d6-98eb6b5d82c8	0	9/3/2019 3:16	user	Sharefile Specs here.	FILES	file_share	Sharefile <file_keyword>Specs</file_keyword> <sharetarget_name>here</sharetarget_name>.	[]				2
Teamse30fe129-5650-4c11-8c5f-285db8342231	0	9/25/2019 18:57	user	Cortana share this file with Abhinav Chauhan.	FILES	file_share	Cortana share <file_keyword>this</file_keyword> file with <to_contact_name>Abhinav Chauhan</to_contact_name>.	[]				1
Teamsf2f9e612-c0e1-4904-8a46-7a668e37de4c	0	9/13/2019 11:43	user	Hey Cortana. Share Excel document with Naseem.	FILES	file_share	Hey Cortana. Share <file_type>Excel</file_type> document with <to_contact_name>Naseem</to_contact_name>.	[]				1
Teams49f1944c-efed-4966-972a-acb568aedde5	0	9/18/2019 11:16	user	Share. PDP files to Paul Liu.	FILES	file_share	Share. <file_keyword>PDP</file_keyword> files to <to_contact_name>Paul Liu</to_contact_name>.	[]				1
Teamsa63fcf91-d238-4b84-8599-e9c137fb305c	0	9/26/2019 11:08	user	Sharefile with Sailesh.	FILES	file_share	Sharefile with <to_contact_name>Sailesh</to_contact_name>.	[]				2
Teams5e0f813d-9817-4082-a838-e7a3b4783137	0	9/11/2019 9:12	user	Share product review PPT.	FILES	file_share	Share <file_keyword>product review</file_keyword> <file_type>PPT</file_type>.	[]				1
Teams2c0aa3b9-3880-43cc-a05d-8c6bc539cabc	0	9/6/2019 5:26	user	Share [Spec] file with Nishant.	FILES	file_share	Share <file_keyword>[Spec]</file_keyword> file with <to_contact_name>Nishant</to_contact_name>.	[]				1
Teams004322f3-0637-40ec-8a94-2ddb4cac9688	0	9/6/2019 4:14	user	Share Specs. File her.	FILES	file_share	Share <file_keyword>Specs</file_keyword>. File <file_keyword>her</file_keyword>.	[]				1
Teams4dc0576e-dba4-4ee8-bc3b-ab0453eb4c64	0	9/6/2019 10:39	user	Hey Cortana. Share the PPT with Naseem.	FILES	file_share	Hey Cortana. Share the <file_type>PPT</file_type> with <to_contact_name>Naseem</to_contact_name>.	[]				1
Teams5a988dad-e377-494e-aa97-838b8e8770bd	0	9/24/2019 8:58	user	Cortana share specs file with this chat.	FILES	file_share	Cortana share <file_keyword>specs</file_keyword> file with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams982a64af-9ff5-4970-9405-357229d840f2	0	9/17/2019 3:01	user	Hey Cortana Sharefile with Arnita.	FILES	file_share	Hey Cortana Sharefile with <to_contact_name>Arnita</to_contact_name>.	[]				1
Teamsad4fb156-79a5-415e-a675-eb60ece680b6	0	9/30/2019 6:21	user	Hey Cortana. Share city review to Daniel Chu.	FILES	file_share	Hey Cortana. Share <file_keyword>city review</file_keyword> to <to_contact_name>Daniel Chu</to_contact_name>.	[]				1
Teams668fc519-b41a-491a-a50b-7a43ccd82461	0	9/26/2019 10:58	user	Sharefile specs with Sailesh.	FILES	file_share	Sharefile <file_keyword>specs</file_keyword> with <to_contact_name>Sailesh</to_contact_name>.	[]				1
Teams594c3601-9bdf-4509-bb1a-38a3e983544e	0	9/16/2019 19:30	user	Share this file with Arun Mehta.	FILES	file_share	Share <file_keyword>this</file_keyword> file with <to_contact_name>Arun Mehta</to_contact_name>.	[]				1
Teamsbf5c6467-fb52-4d15-913e-d9a624acf1fb	0	9/12/2019 10:44	user	Share explosion file with Sailesh.	FILES	file_share	Share <file_keyword>explosion</file_keyword> file with <to_contact_name>Sailesh</to_contact_name>.	[]				1
Teams1ac5695d-ab3f-4f42-b10e-ea2ac3ea80ad	0	9/10/2019 9:33	user	Hey Cortana Sharefile with Lina Kuang.	FILES	file_share	Hey Cortana Sharefile with <to_contact_name>Lina Kuang</to_contact_name>.	[]				1
Teams09933322-9822-4d04-8b4d-8239c290449b	0	9/9/2019 11:21	user	Share team Cyrus skill development spreadsheet.	FILES	file_share	Share <file_keyword>team Cyrus skill development</file_keyword> <file_type>spreadsheet</file_type>.	[]				1
Teamscc9860d4-93b8-4787-9114-0a81d45eaa3a	0	9/5/2019 17:36	user	Share the summary file.	FILES	file_share	Share the <file_keyword>summary</file_keyword> file.	[]				1
Teams52897167-357f-464e-a8e4-c5d6d8915678	0	9/19/2019 10:33	user	Share my recent files.	FILES	file_share	Share <contact_name>my</contact_name> <file_recency>recent</file_recency> files.	[]				1
Teamsce39273f-fa9c-455f-a38c-9a64bff74f8c	0	9/26/2019 20:53	user	Hey Cortana. Share the meeting proposal deck.	FILES	file_share	Hey Cortana. Share the <file_keyword>meeting proposal</file_keyword> <file_type>deck</file_type>.	[]				1
Teamsb2a287fb-fe2e-4555-83bd-d7470346ad52	0	9/9/2019 12:01	user	Share. PDP file to Paul Liu.	FILES	file_share	Share. <file_keyword>PDP</file_keyword> file to <to_contact_name>Paul Liu</to_contact_name>.	[]				2
Teamse50ee6a5-5953-4472-bdce-947a50f45392	0	9/29/2019 11:41	user	Hey Cortana Sharefile to Yixi.	FILES	file_share	Hey Cortana Sharefile to <to_contact_name>Yixi</to_contact_name>.	[]				1
Teams2c2ca5fc-1f08-47cd-9274-7baefbe81d2b	0	9/11/2019 9:20	user	Share Feature review PPT.	FILES	file_share	Share <file_keyword>Feature review</file_keyword> <file_type>PPT</file_type>.	[]				1
Teamse5a04151-27d9-48d1-875f-d56b0d29030b	0	9/28/2019 11:35	user	Hey Cortana. Share document.	FILES	file_share	Hey Cortana. Share document.	[]				1
Teams2d7a8447-f22b-4f4e-bb87-93a32b1080c2	0	9/4/2019 8:07	user	Share. Kingston file with Mohit.	FILES	file_share	Share. <file_keyword>Kingston</file_keyword> file with <to_contact_name>Mohit</to_contact_name>.	[]				1
Teams408e0b97-5944-4455-b77d-22c496d6be42	0	9/5/2019 7:10	user	Hey Cortana show people skills on teams fire to the church.	FILES	file_share	Hey Cortana show <file_keyword>people skills on teams</file_keyword> fire to the <to_contact_name>church</to_contact_name>.	[]				1
Teams5ceb9ec2-546c-4766-a575-864f6d67da1d	0	9/12/2019 4:41	user	Share Answers API spec file.	FILES	file_share	Share <file_keyword>Answers API</file_keyword> <file_type>spec</file_type> file.	[]				1
Teams8ba858e9-48ed-45a2-a598-80d3b6848569	0	9/27/2019 20:35	user	Share human signals. Overview with Brent.	FILES	file_share	Share <file_keyword>human signals. Overview</file_keyword> with <to_contact_name>Brent</to_contact_name>.	[]				1
Teams6ee1ab73-62dc-42ef-83b3-43510ce35f29	0	9/6/2019 10:16	user	Hey Cortana. Share. Document name.	FILES	file_share	Hey Cortana. Share. Document <file_keyword>name</file_keyword>.	[]				1
Teamscc750e3a-4917-4256-a65b-cecb1002dc0d	0	9/9/2019 18:14	user	Sharefile in here.	FILES	file_share	Sharefile in <sharetarget_name>here</sharetarget_name>.	[]				1
Teams2da6e9ae-1bf4-4cdd-8835-65132cf29ce7	0	9/11/2019 8:38	user	Hey Cortana. Share a file.	FILES	file_share	Hey Cortana. Share a file.	[]				1
Teamsd8c2a89a-76e9-43fe-b633-cb8f242e6419	0	9/11/2019 8:54	user	Hey Cortana share MAS document with Harris.	FILES	file_share	Hey Cortana share <file_keyword>MAS</file_keyword> document with <to_contact_name>Harris</to_contact_name>.	[]				1
Teams45035345-eb78-4afd-954d-2dac5416360e	0	9/5/2019 15:59	user	Share mine presentation with Shawn.	FILES	file_share	Share <file_keyword>mine</file_keyword> <file_type>presentation</file_type> with <to_contact_name>Shawn</to_contact_name>.	[]				1
Teams91ebcdd5-c528-4892-b959-9b9b5dec39c3	0	9/9/2019 6:54	user	Cortana share Teams file to this chat.	FILES	file_share	Cortana share <file_keyword>Teams</file_keyword> file to <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams498ec9cc-a4e5-41f5-89b1-9e4ce96d4e01	0	9/16/2019 19:32	user	Right. Yeah OK, share the food groups. PowerPoint.	FILES	file_share	Right. Yeah OK, share the <file_keyword>food groups</file_keyword>. <file_type>PowerPoint</file_type>.	[]				1
Teamsbecd3e0f-d337-454c-a063-ef8c1b877059	0	9/27/2019 18:24	user	Share. The Production and Self Host slicers for Lu Queries with Jim Boyle.	FILES	file_share	Share. <file_keyword>The Production and Self Host slicers for Lu Queries</file_keyword> with <to_contact_name>Jim Boyle</to_contact_name>.	[]				1
Teamsa8fd197a-d712-4913-9e9d-6298074c8924	0	9/11/2019 11:31	user	Hey Cortana, Cher knew document with Harris.	FILES	file_share	Hey Cortana, <file_keyword>Cher knew</file_keyword> document with <to_contact_name>Harris</to_contact_name>.	[]				1
Teams25d4c5fa-9bc4-44e4-9da6-6b50a9e57c68	0	9/3/2019 9:14	user	Hey Cortana. Share my file to Edward.	FILES	file_share	Hey Cortana. Share <contact_name>my</contact_name> file to <to_contact_name>Edward</to_contact_name>.	[]				1
Teams4a2ebe46-d2f3-49cf-a3f0-7cbb84703a8d	0	9/11/2019 8:33	user	Hey Cortana. Share the document.	FILES	file_share	Hey Cortana. Share the document.	[]				1
Teamse65ce3a6-05cf-4d43-8efd-0586e8833c03	0	9/3/2019 20:12	user	Share the file. ABC DE with Rahul.	FILES	file_share	Share the file. <file_keyword>ABC DE</file_keyword> with <to_contact_name>Rahul</to_contact_name>.	[]				1
Teams3958f216-4b87-4fd3-9e5e-d6aa326226f8	0	9/5/2019 16:17	user	Share the presentation with Shelley.	FILES	file_share	Share the <file_type>presentation</file_type> with <to_contact_name>Shelley</to_contact_name>.	[]				1
Teams12de2117-d2bd-45be-be6a-65548e7309d1	0	9/11/2019 22:17	user	Share crash course presentation here.	FILES	file_share	Share <file_keyword>crash course</file_keyword> <file_type>presentation</file_type> <sharetarget_name>here</sharetarget_name>.	[]				1
Teams8fc9f732-40a4-4981-a019-99a5f42e3610	0	9/2/2019 8:25	user	Hey Cortana share first run file to the chat.	FILES	file_share	Hey Cortana share <file_keyword>first run</file_keyword> file to the <sharetarget_type>chat</sharetarget_type>.	[]				2
Teamsdcde2338-77c1-4bde-851c-a587597623df	0	9/6/2019 9:50	user	Hey Cortana. Share 26 word file with Naseem.	FILES	file_share	Hey Cortana. Share <file_keyword>26</file_keyword> <file_type>word</file_type> file with <to_contact_name>Naseem</to_contact_name>.	[]				1
Teamsf6e7e62b-1186-44a8-8804-6a3b68b50d01	0	9/20/2019 21:42	user	Cortana share the file.	FILES	file_share	Cortana share the file.	[]				1
Teamsad85085f-2a58-4aef-9508-d68078e5b317	0	9/26/2019 9:43	user	Share specs file with Puneet.	FILES	file_share	Share <file_keyword>specs</file_keyword> file with <to_contact_name>Puneet</to_contact_name>.	[]				1
Teams07a40f99-d3ea-4440-b47c-b4076e1eaa2d	0	9/26/2019 8:01	user	Share. Specs file with test meeting.	FILES	file_share	Share. <file_keyword>Specs</file_keyword> file with <sharetarget_name>test</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	[]				1
Teamse3cebfa6-dddc-4712-ac77-6cde5b0ae532	0	9/16/2019 12:39	user	Share. Specs file with Mohit.	FILES	file_share	Share. <file_keyword>Specs</file_keyword> file with <to_contact_name>Mohit</to_contact_name>.	[]				1
Teams38bae2e2-0b7b-4a38-9d87-17c997afe852	0	9/13/2019 22:08	user	Share Food Groups PowerPoint here.	FILES	file_share	Share <file_keyword>Food Groups</file_keyword> <file_type>PowerPoint</file_type> <sharetarget_name>here</sharetarget_name>.	[]				1
Teams23c43e98-7b6f-4407-b1ed-2702c131e0ae	0	9/9/2019 7:00	user	Cortana share [Spec] file with Aditya.	FILES	file_share	Cortana share <file_keyword>[Spec]</file_keyword> file with <to_contact_name>Aditya</to_contact_name>.	[]				1
Teams698c8a38-466d-4ba2-b626-e9ff56ce0f0f	0	9/16/2019 7:37	user	Share CBSE file with this chat.	FILES	file_share	Share <file_keyword>CBSE</file_keyword> file with <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]				1
Teams47e88eb0-0eec-4cab-8800-f9cb3074c4de	0	9/23/2019 15:54	user	Share this file.	FILES	file_share	Share <file_keyword>this</file_keyword> file.	[]				1
Teams6ff2d02c-a495-4e4b-8e48-4aa26ee8a5cf	0	9/27/2019 20:37	user	Share. AI for business productivity Doc X.	FILES	file_share	Share. <file_keyword>AI for business productivity</file_keyword> <file_type>Doc X</file_type>.	[]				1
Teams13c8372b-cc32-47b6-a6f1-92fab142f410	0	9/10/2019 9:48	user	Hey Cortana share the file Please E.	FILES	file_share	Hey Cortana share the file <file_keyword>Please E</file_keyword>.	[]				1
Teamsa4ecd7ea-edf5-4d0d-a970-d0a2c2eba8c6	0	9/2/2019 7:12	user	Go to saved items.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				5
Teamsfe4e29f0-94c5-409f-91e3-a8d1b489f358	0	9/6/2019 13:18	user	Hey Cortana, show me my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my activity.	[]				14
Teams360c68d1-f02a-465c-b69d-b2d2fd43ed70	0	9/6/2019 2:38	user	Show me where I was mentioned.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I was mentioned</teamsuser_activitytype>.	[]				13
Teams35aa723c-6509-4a7c-a082-ae28b8932438	0	9/16/2019 6:01	user	Show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				13
Teamsd351072c-eeca-48d3-a5f6-76004186557a	0	9/3/2019 9:58	user	Go to my activity.	TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]				9
Teams795caeb4-ba5f-4c46-a98b-b9611a0f3567	0	9/19/2019 6:10	user	Hey Cortana, show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				13
Teamsfac76941-3b80-4992-81ad-1f11a04d19e6	0	9/4/2019 9:34	user	Hey Cortana, go to my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to my activity.	[]				2
Teams1d4bd389-22e0-451d-b383-e528e3c1c4a4	0	9/26/2019 12:25	user	Navigate to activity.	TEAMSACTION	teamsuser_showactivity	Navigate to activity.	[]				1
Teamsbb2ba64e-43ff-43d4-b14c-b51925e7cefa	0	9/5/2019 5:58	user	Hey Cortana, show me my mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]				2
Teams7520291b-8348-4721-b63a-e6861ab529be	0	9/29/2019 9:11	user	Go to unread activity.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]				7
Teams3936be43-918d-4ebb-862e-453dbe04c7f9	0	9/11/2019 6:49	user	Hey Cortana, go to Rose activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <contact_name>Rose</contact_name> activity.	[]				1
Teams6824d239-55c9-45a1-9717-42acc5d599ae	0	9/18/2019 14:50	user	Go to my saved items.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				1
Teamsadcba054-a8a7-4b94-955c-4f43ce821bb8	0	9/26/2019 8:59	user	Show me my activity.	TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]				31
Teams34178874-f231-4419-9966-6798375e5dc6	0	9/5/2019 10:04	user	Show my activity.	TEAMSACTION	teamsuser_showactivity	Show my activity.	[]				14
Teams6ad10653-cf46-40cb-92b4-be7143e79049	0	9/30/2019 23:07	user	Show my at mentions.	TEAMSACTION	teamsuser_showactivity	Show my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				3
Teams9c9ce357-4a71-4252-81d7-8ef0b29128e7	0	9/20/2019 6:12	user	Navigate to my at mentions.	TEAMSACTION	teamsuser_showactivity	Navigate to my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				2
Teamsd4e7eaf1-130a-46fd-a585-a1d12981c2e6	0	9/2/2019 7:33	user	Hey Cortana show me rose activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana show me <contact_name>rose</contact_name> activity.	[]				1
Teams921ec54d-be47-4a5c-a3f2-472070fbb293	0	9/29/2019 7:35	user	Cortana show JimXu's activities?	TEAMSACTION	teamsuser_showactivity	Cortana show <contact_name>JimXu</contact_name>'s activities?	[]				1
Teams4d1027fc-55df-403e-aaaf-5533fc4a97f0	0	9/6/2019 7:09	user	Hey Cortana, show my rose activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show my <contact_name>rose</contact_name> activity.	[]				1
Teams7ff9d285-6dde-47a9-9735-dfb7fc81c118	0	9/6/2019 20:46	user	Show me my mentions.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]				2
Teams8044eb61-5a23-47ce-a05d-4f96f34b207f	0	9/19/2019 18:03	user	Show Shawn Chang S activity.	TEAMSACTION	teamsuser_showactivity	Show <contact_name>Shawn Chang S</contact_name> activity.	[]				1
Teams65eb301c-fb8f-4900-8d3e-1860dd953a24	0	9/28/2019 9:38	user	Show me at mentions.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				2
Teams6c0bb534-e197-4554-9930-548470a96582	0	9/9/2019 14:16	user	Go to Leo's activity.	TEAMSACTION	teamsuser_showactivity	Go to <contact_name>Leo</contact_name>'s activity.	[]				1
Teamsb9403013-73d4-4e53-a3da-f83545b38873	0	9/11/2019 11:23	user	My activity.	TEAMSACTION	teamsuser_showactivity	My activity.	[]				1
Teamsaed31390-fb6d-45ce-a284-2ccae291cf74	0	9/29/2019 7:36	user	Hey Cortana Hsu James activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana <contact_name>Hsu James</contact_name> activity.	[]				1
Teamsfa4381c5-9285-4420-9ca3-4c181b08f804	0	9/27/2019 7:24	user	Hey Cortana show me Rose activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana show me <contact_name>Rose</contact_name> activity.	[]				1
Teams7bfe2b6d-f0c8-4282-91e5-c7bd81d43457	0	9/7/2019 0:25	user	Hey Cortana, go to my at mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]				1
Teams6d0ce7a2-658b-44bb-ad56-e90321c5dfe9	0	9/26/2019 12:24	user	Open activity.	TEAMSACTION	teamsuser_showactivity	Open activity.	[]				1
Teamsb743293c-498f-4e29-848f-9a1169418d75	0	9/4/2019 5:25	user	Hey Cortana show my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana show my activity.	[]				4
Teams0674cd5a-93e3-4578-a738-4774ee29b862	0	9/19/2019 6:29	user	Hey Cortana, go to saved items.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]				3
